Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold
51;2018-02-25;2022-08-09;60.0;rl;0.0;13869;pave;‘’;ir2;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;2story;6;6;1997;1997;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;gd;ta;av;glq;182;unf;0;612;gasa;gd;y;sbrkr;794;676;0;0.0;1;2;0.0;3;1;ta;6;typ;0;‘’;attchd;1997.0;fin;2;388;ta;ta;y;0;75;0;0;0;0;‘’;‘’;0;0;wd;normal;177000.0;2007-07-20
52;2018-02-25;2022-08-10;50.0;rm;52.0;6240;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;6;6;1934;1950;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;pconc;ta;ta;no;unf;0;unf;0;816;gasa;ta;y;sbrkr;816;0;360;0.0;0;1;0.0;3;1;ta;6;typ;1;gd;detchd;1985.0;unf;2;528;ta;ta;y;112;0;0;0;0;0;‘’;mnprv;shed;400;wd;normal;114500.0;2006-09-20
53;2018-02-25;2022-08-11;90.0;rm;110.0;8472;grvl;‘’;ir2;bnk;allpub;corner;mod;idotrr;rrnn;norm;duplex;1story;5;5;1963;1963;gable;compshg;wd sdng;wd sdng;none;0.0;fa;ta;cblock;gd;ta;gd;lwq;104;glq;712;0;gasa;ta;n;sbrkr;816;0;0;1.0;0;1;0.0;2;1;ta;5;typ;0;‘’;carport;1963.0;unf;2;516;ta;ta;y;106;0;0;0;0;0;‘’;‘’;0;0;wd;normal;110000.0;2010-05-20
54;2018-02-25;2022-08-12;20.0;rl;68.0;50271;pave;‘’;ir1;low;allpub;inside;gtl;veenker;norm;norm;1fam;1story;9;5;1981;1987;gable;wdshngl;wdshing;wd shng;none;0.0;gd;ta;cblock;ex;ta;gd;glq;1810;unf;0;32;gasa;gd;y;sbrkr;1842;0;0;2.0;0;0;1.0;0;1;gd;5;typ;1;gd;attchd;1981.0;fin;3;894;ta;ta;y;857;72;0;0;0;0;‘’;‘’;0;0;wd;normal;385000.0;2006-11-20
55;2018-02-25;2022-08-13;80.0;rl;60.0;7134;pave;‘’;reg;bnk;allpub;inside;mod;names;norm;norm;1fam;slvl;5;5;1955;1955;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;cblock;ta;ta;no;alq;384;unf;0;0;gasa;ta;y;sbrkr;1360;0;0;0.0;0;1;0.0;3;1;ta;6;min1;1;ta;detchd;1962.0;unf;2;572;ta;ta;y;0;50;0;0;0;0;‘’;mnprv;0;0;wd;normal;130000.0;2007-02-20
56;2018-02-25;2022-08-14;20.0;rl;100.0;10175;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;5;1964;1964;gable;compshg;hdboard;plywood;brkface;272.0;ta;ta;cblock;ta;ta;no;blq;490;unf;0;935;gasa;gd;y;sbrkr;1425;0;0;0.0;0;2;0.0;3;1;ta;7;typ;1;gd;attchd;1964.0;rfn;2;576;ta;ta;y;0;0;0;407;0;0;‘’;‘’;0;0;wd;normal;180500.0;2008-07-20
57;2018-02-25;2022-08-15;160.0;fv;24.0;2645;pave;pave;reg;lvl;allpub;inside;gtl;somerst;norm;norm;twnhs;2story;8;5;1999;2000;gable;compshg;metalsd;metalsd;brkface;456.0;gd;ta;pconc;gd;ta;no;glq;649;unf;0;321;gasa;ex;y;sbrkr;983;756;0;1.0;0;2;1.0;3;1;gd;7;typ;0;‘’;attchd;1999.0;fin;2;480;ta;ta;y;115;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;172500.0;2009-08-20
58;2018-02-25;2022-08-16;60.0;rl;89.0;11645;pave;‘’;ir1;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;2story;7;5;2004;2004;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;no;unf;0;unf;0;860;gasa;ex;y;sbrkr;860;860;0;0.0;0;2;1.0;3;1;gd;7;typ;0;‘’;attchd;2004.0;rfn;2;565;ta;ta;y;0;70;0;0;0;0;‘’;‘’;0;0;wd;normal;196500.0;2006-08-20
59;2018-02-25;2022-08-17;60.0;rl;66.0;13682;pave;‘’;ir2;hls;allpub;culdsac;gtl;stonebr;norm;norm;1fam;2story;10;5;2006;2006;hip;compshg;vinylsd;vinylsd;brkface;1031.0;ex;ta;pconc;ex;ta;gd;unf;0;unf;0;1410;gasa;ex;y;sbrkr;1426;1519;0;0.0;0;3;1.0;3;1;gd;10;typ;1;gd;builtin;2006.0;fin;3;641;ta;ta;y;192;0;37;0;0;0;‘’;‘’;0;0;new;partial;438780.0;2006-10-20
60;2018-02-25;2022-08-18;20.0;rl;60.0;7200;pave;‘’;reg;bnk;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;5;7;1972;1972;gable;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;ta;ta;av;alq;632;unf;0;148;gasa;ex;y;sbrkr;780;0;0;0.0;0;1;0.0;2;1;ta;4;typ;0;‘’;detchd;1973.0;unf;1;352;ta;ta;y;196;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;124900.0;2008-01-20
61;2018-02-25;2022-08-19;20.0;rl;63.0;13072;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;rrae;norm;1fam;1story;6;5;2004;2004;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;gd;ta;no;alq;941;unf;0;217;gasa;ex;y;sbrkr;1158;0;0;1.0;0;1;1.0;3;1;gd;5;typ;0;‘’;detchd;2006.0;unf;2;576;ta;ta;y;0;50;0;0;0;0;‘’;‘’;0;0;new;partial;158000.0;2006-05-20
62;2018-02-25;2022-08-20;75.0;rm;60.0;7200;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;2.5unf;5;7;1920;1996;gable;compshg;metalsd;metalsd;none;0.0;ta;ta;brktil;ta;fa;no;unf;0;unf;0;530;gasa;ta;n;sbrkr;581;530;0;0.0;0;1;0.0;3;1;fa;6;typ;0;‘’;detchd;1935.0;unf;1;288;ta;ta;n;0;0;144;0;0;0;‘’;‘’;0;0;wd;normal;101000.0;2007-03-20
63;2018-02-25;2022-08-21;120.0;rl;44.0;6442;pave;‘’;ir1;lvl;allpub;inside;gtl;nridght;norm;norm;twnhse;1story;8;5;2006;2006;gable;compshg;vinylsd;vinylsd;stone;178.0;gd;ta;pconc;gd;gd;mn;glq;24;unf;0;1346;gasa;ex;y;sbrkr;1370;0;0;0.0;0;2;0.0;2;1;gd;6;typ;1;gd;attchd;2006.0;rfn;2;484;ta;ta;y;120;49;0;0;0;0;‘’;‘’;0;0;wd;normal;202500.0;2007-10-20
64;2018-02-25;2022-08-22;70.0;rm;50.0;10300;pave;‘’;ir1;bnk;allpub;inside;gtl;oldtown;rran;feedr;1fam;2story;7;6;1921;1950;gable;compshg;stucco;stucco;none;0.0;ta;ta;brktil;ta;ta;no;unf;0;unf;0;576;gasa;gd;y;sbrkr;902;808;0;0.0;0;2;0.0;3;1;ta;9;typ;0;‘’;detchd;1990.0;unf;2;480;ta;ta;y;12;11;64;0;0;0;‘’;gdprv;0;0;wd;normal;140000.0;2010-04-20
65;2018-02-25;2022-08-23;60.0;rl;0.0;9375;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;1997;1998;gable;compshg;vinylsd;vinylsd;brkface;573.0;ta;ta;pconc;gd;ta;no;glq;739;unf;0;318;gasa;ex;y;sbrkr;1057;977;0;1.0;0;2;1.0;3;1;gd;8;typ;0;‘’;attchd;1998.0;rfn;2;645;ta;ta;y;576;36;0;0;0;0;‘’;gdprv;0;0;wd;normal;219500.0;2009-02-20
66;2018-02-25;2022-08-24;60.0;rl;76.0;9591;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;2story;8;5;2004;2005;gable;compshg;vinylsd;vinylsd;brkface;344.0;gd;ta;pconc;ex;ta;av;unf;0;unf;0;1143;gasa;ex;y;sbrkr;1143;1330;0;0.0;0;2;1.0;4;1;gd;9;typ;1;gd;builtin;2004.0;rfn;3;852;ta;ta;y;192;151;0;0;0;0;‘’;‘’;0;0;wd;normal;317000.0;2007-10-20
67;2018-02-25;2022-08-25;20.0;rl;0.0;19900;pave;‘’;reg;lvl;allpub;inside;gtl;names;posa;norm;1fam;1story;7;5;1970;1989;gable;compshg;plywood;plywood;brkface;287.0;ta;ta;cblock;gd;ta;gd;glq;912;unf;0;1035;gasa;ta;y;sbrkr;2207;0;0;1.0;0;2;0.0;3;1;ta;7;min1;1;gd;attchd;1970.0;rfn;2;576;ta;ta;y;301;0;0;0;0;0;‘’;‘’;0;0;wd;normal;180000.0;2010-07-20
68;2018-02-25;2022-08-26;20.0;rl;72.0;10665;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;brkface;167.0;gd;ta;pconc;gd;ta;av;glq;1013;unf;0;440;gasa;ex;y;sbrkr;1479;0;0;1.0;0;2;0.0;3;1;gd;7;typ;0;‘’;attchd;2003.0;rfn;2;558;ta;ta;y;144;29;0;0;0;0;‘’;‘’;0;0;wd;normal;226000.0;2007-06-20
69;2018-02-25;2022-08-27;30.0;rm;47.0;4608;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;artery;norm;1fam;1story;4;6;1945;1950;gable;compshg;metalsd;metalsd;none;0.0;ta;gd;cblock;ta;ta;no;unf;0;unf;0;747;gasa;ta;y;sbrkr;747;0;0;0.0;0;1;0.0;2;1;ta;4;typ;0;‘’;attchd;1945.0;unf;1;220;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;80000.0;2010-06-20
70;2018-02-25;2022-08-28;50.0;rl;81.0;15593;pave;‘’;reg;lvl;allpub;corner;gtl;clearcr;norm;norm;1fam;1.5fin;7;4;1953;1953;gable;compshg;brkface;asbshng;none;0.0;gd;ta;cblock;ta;ta;no;blq;603;unf;0;701;gasw;ta;y;sbrkr;1304;983;0;0.0;0;2;0.0;3;1;ta;7;typ;1;ta;attchd;1953.0;fin;2;667;ta;ta;y;0;21;114;0;0;0;‘’;‘’;0;0;wd;normal;225000.0;2006-07-20
71;2018-02-25;2022-08-29;20.0;rl;95.0;13651;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;7;6;1973;1973;gable;compshg;plywood;plywood;brkface;1115.0;ta;gd;cblock;gd;ta;gd;alq;1880;unf;0;343;gasa;ex;y;sbrkr;2223;0;0;1.0;0;2;0.0;3;1;ta;8;typ;2;gd;attchd;1973.0;fin;2;516;ta;ta;y;300;0;0;0;0;0;‘’;‘’;0;0;wd;normal;244000.0;2007-02-20
72;2018-02-25;2022-08-30;20.0;rl;69.0;7599;pave;‘’;reg;lvl;allpub;corner;gtl;mitchel;norm;norm;1fam;1story;4;6;1982;2006;gable;compshg;hdboard;plywood;none;0.0;ta;ta;cblock;ta;ta;no;alq;565;unf;0;280;gasa;ta;y;sbrkr;845;0;0;1.0;0;1;0.0;2;1;ta;4;typ;0;‘’;detchd;1987.0;unf;2;360;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;129500.0;2007-06-20
73;2018-02-25;2022-08-31;60.0;rl;74.0;10141;pave;‘’;ir1;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;2story;7;5;1998;1998;gable;compshg;vinylsd;vinylsd;brkface;40.0;ta;ta;pconc;gd;ta;no;unf;0;unf;0;832;gasa;gd;y;sbrkr;885;833;0;0.0;0;2;1.0;3;1;ta;7;typ;1;ta;attchd;1998.0;fin;2;427;ta;ta;y;0;94;0;0;291;0;‘’;‘’;0;0;wd;normal;185000.0;2009-12-20
74;2018-02-25;2022-09-01;20.0;rl;85.0;10200;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;7;1954;2003;gable;compshg;wd sdng;wd sdng;brkface;104.0;ta;ta;cblock;ta;ta;no;alq;320;blq;362;404;gasa;gd;y;sbrkr;1086;0;0;1.0;0;1;0.0;3;1;ta;6;typ;0;‘’;attchd;1989.0;unf;2;490;ta;ta;y;0;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;144900.0;2010-05-20
75;2018-02-25;2022-09-02;50.0;rm;60.0;5790;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;2story;3;6;1915;1950;gambrel;compshg;vinylsd;vinylsd;none;0.0;gd;gd;cblock;fa;ta;no;unf;0;unf;0;840;gasa;gd;n;sbrkr;840;765;0;0.0;0;2;0.0;3;2;ta;8;typ;0;‘’;detchd;1915.0;unf;1;379;ta;ta;y;0;0;202;0;0;0;‘’;‘’;0;0;wd;normal;107400.0;2010-05-20
76;2018-02-25;2022-09-03;180.0;rm;21.0;1596;pave;‘’;reg;lvl;allpub;inside;gtl;meadowv;norm;norm;twnhs;slvl;4;5;1973;1973;gable;compshg;cemntbd;cmentbd;none;0.0;ta;ta;cblock;gd;ta;gd;glq;462;unf;0;0;gasa;ta;y;sbrkr;526;462;0;1.0;0;1;0.0;2;1;ta;5;typ;0;‘’;builtin;1973.0;unf;1;297;ta;ta;y;120;101;0;0;0;0;‘’;gdwo;0;0;wd;normal;91000.0;2009-11-20
77;2018-02-25;2022-09-04;20.0;rl;0.0;8475;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;7;1956;1956;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;cblock;ta;ta;no;alq;228;unf;0;724;gasa;ex;y;fusea;952;0;0;0.0;0;1;0.0;2;1;ta;4;typ;0;‘’;detchd;1956.0;unf;1;283;ta;ta;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;135750.0;2008-04-20
78;2018-02-25;2022-09-05;50.0;rm;50.0;8635;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;5;5;1948;2001;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;cblock;ta;ta;no;blq;336;glq;41;295;gasa;ta;y;sbrkr;1072;213;0;1.0;0;1;0.0;2;1;ta;6;min1;0;‘’;detchd;1948.0;unf;1;240;ta;ta;y;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;127000.0;2008-01-20
79;2018-02-25;2022-09-06;90.0;rl;72.0;10778;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;norm;norm;duplex;1story;4;5;1968;1968;hip;compshg;hdboard;hdboard;none;0.0;ta;ta;cblock;ta;ta;no;unf;0;unf;0;1768;gasa;ta;n;sbrkr;1768;0;0;0.0;0;2;0.0;4;2;ta;8;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;136500.0;2010-04-20
80;2018-02-25;2022-09-07;50.0;rm;60.0;10440;pave;grvl;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;2story;5;6;1910;1981;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;pconc;ta;ta;no;unf;0;unf;0;440;gasa;gd;y;sbrkr;682;548;0;0.0;0;1;1.0;2;1;ta;5;typ;0;‘’;detchd;1966.0;unf;2;440;ta;ta;y;74;0;128;0;0;0;‘’;mnprv;0;0;wd;normal;110000.0;2009-05-20
81;2018-02-25;2022-09-08;60.0;rl;100.0;13000;pave;‘’;reg;lvl;allpub;corner;gtl;names;norm;norm;1fam;2story;6;6;1968;1968;gable;compshg;vinylsd;vinylsd;brkface;576.0;ta;gd;cblock;gd;ta;no;rec;448;unf;0;448;gasa;ta;y;sbrkr;1182;960;0;0.0;0;2;1.0;4;1;gd;8;typ;1;gd;attchd;1968.0;fin;1;509;ta;ta;y;0;72;0;0;252;0;‘’;‘’;0;0;wd;normal;193500.0;2009-06-20
82;2018-02-25;2022-09-09;120.0;rm;32.0;4500;pave;‘’;reg;lvl;allpub;fr2;gtl;mitchel;norm;norm;twnhse;1story;6;5;1998;1998;hip;compshg;vinylsd;vinylsd;brkface;443.0;ta;gd;pconc;ex;gd;no;glq;1201;unf;0;36;gasa;ex;y;sbrkr;1337;0;0;1.0;0;2;0.0;2;1;ta;5;typ;0;‘’;attchd;1998.0;fin;2;405;ta;ta;y;0;199;0;0;0;0;‘’;‘’;0;0;wd;normal;153500.0;2006-03-20
83;2018-02-25;2022-09-10;20.0;rl;78.0;10206;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2007;2007;gable;compshg;vinylsd;vinylsd;stone;468.0;ta;ta;pconc;gd;ta;no;glq;33;unf;0;1530;gasa;ex;y;sbrkr;1563;0;0;0.0;0;2;0.0;3;1;gd;6;typ;1;gd;attchd;2007.0;rfn;3;758;ta;ta;y;144;99;0;0;0;0;‘’;‘’;0;0;wd;normal;245000.0;2008-10-20
84;2018-02-25;2022-09-11;20.0;rl;80.0;8892;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;5;1960;1960;gable;compshg;metalsd;metalsd;brkcmn;66.0;ta;ta;cblock;ta;ta;no;unf;0;unf;0;1065;gasa;gd;y;sbrkr;1065;0;0;0.0;0;1;1.0;3;1;ta;6;typ;0;‘’;detchd;1974.0;unf;2;461;ta;ta;y;74;0;0;0;0;0;‘’;‘’;0;0;cod;normal;126500.0;2007-07-20
85;2018-02-25;2022-09-12;80.0;rl;0.0;8530;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;slvl;7;5;1995;1996;gable;compshg;hdboard;hdboard;brkface;22.0;ta;ta;pconc;gd;ta;no;unf;0;unf;0;384;gasa;gd;y;sbrkr;804;670;0;0.0;0;2;1.0;3;1;ta;7;typ;1;ta;builtin;1995.0;fin;2;400;ta;ta;y;120;72;0;0;0;0;‘’;‘’;shed;700;wd;normal;168500.0;2009-05-20
86;2018-02-25;2022-09-13;60.0;rl;121.0;16059;pave;‘’;reg;lvl;allpub;corner;gtl;noridge;norm;norm;1fam;2story;8;5;1991;1992;hip;compshg;hdboard;hdboard;brkface;284.0;gd;ta;cblock;gd;ta;no;unf;0;unf;0;1288;gasa;ex;y;sbrkr;1301;1116;0;0.0;0;2;1.0;4;1;gd;9;typ;1;ta;attchd;1991.0;unf;2;462;ta;ta;y;127;82;0;0;0;0;‘’;‘’;0;0;wd;normal;260000.0;2006-04-20
87;2018-02-25;2022-09-14;60.0;rl;122.0;11911;pave;‘’;ir2;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2005;2005;gable;compshg;vinylsd;vinylsd;none;0.0;gd;ta;pconc;gd;ta;av;unf;0;unf;0;684;gasa;ex;y;sbrkr;684;876;0;0.0;0;2;1.0;3;1;gd;6;typ;1;gd;builtin;2005.0;fin;2;400;ta;ta;y;100;38;0;0;0;0;‘’;‘’;0;0;wd;normal;174000.0;2009-03-20
88;2018-02-25;2022-09-15;160.0;fv;40.0;3951;pave;pave;reg;lvl;allpub;corner;gtl;somerst;norm;norm;twnhse;2story;6;5;2009;2009;gable;compshg;vinylsd;vinylsd;stone;76.0;gd;ta;pconc;gd;ta;av;unf;0;unf;0;612;gasa;ex;y;sbrkr;612;612;0;0.0;0;2;1.0;2;1;gd;4;typ;0;‘’;detchd;2009.0;rfn;2;528;ta;ta;y;0;234;0;0;0;0;‘’;‘’;0;0;new;partial;164500.0;2009-06-20
89;2018-02-25;2022-09-16;50.0;c (all);105.0;8470;pave;‘’;ir1;lvl;allpub;corner;gtl;idotrr;feedr;feedr;1fam;1.5fin;3;2;1915;1982;hip;compshg;plywood;plywood;none;0.0;fa;fa;cblock;ta;fa;no;unf;0;unf;0;1013;gasa;ta;n;sbrkr;1013;0;513;0.0;0;1;0.0;2;1;fa;6;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;n;0;0;156;0;0;0;‘’;mnprv;0;0;conld;abnorml;85000.0;2009-10-20
90;2018-02-25;2022-09-17;20.0;rl;60.0;8070;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;4;5;1994;1995;gable;compshg;vinylsd;vinylsd;none;0.0;ta;ta;pconc;gd;ta;no;glq;588;unf;0;402;gasa;ex;y;sbrkr;990;0;0;1.0;0;1;0.0;3;1;ta;5;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;y;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;123600.0;2007-08-20
91;2018-02-25;2022-09-18;20.0;rl;60.0;7200;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;5;1950;1950;gable;compshg;brkface;wd sdng;none;0.0;ta;ta;slab;‘’;‘’;‘’;‘’;0;‘’;0;0;gasa;ta;y;fusea;1040;0;0;0.0;0;1;0.0;2;1;ta;4;typ;0;‘’;detchd;1950.0;unf;2;420;ta;ta;y;0;29;0;0;0;0;‘’;‘’;0;0;wd;normal;109900.0;2006-07-20
92;2018-02-25;2022-09-19;20.0;rl;85.0;8500;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;3;1961;1961;hip;compshg;hdboard;hdboard;brkcmn;203.0;ta;ta;cblock;ta;ta;no;rec;600;unf;0;635;gasa;ta;y;sbrkr;1235;0;0;0.0;0;1;0.0;2;1;ta;6;typ;0;‘’;attchd;1961.0;unf;2;480;ta;ta;y;0;0;0;0;0;0;‘’;gdwo;0;0;wd;abnorml;98600.0;2006-12-20
93;2018-02-25;2022-09-20;30.0;rl;80.0;13360;pave;grvl;ir1;hls;allpub;inside;gtl;crawfor;norm;norm;1fam;1story;5;7;1921;2006;gable;compshg;wd sdng;wd sdng;none;0.0;ta;gd;brktil;gd;ta;no;alq;713;unf;0;163;gasa;ex;y;sbrkr;964;0;0;1.0;0;1;0.0;2;1;ta;5;typ;0;‘’;detchd;1921.0;unf;2;432;ta;ta;y;0;0;44;0;0;0;‘’;‘’;0;0;wd;normal;163500.0;2009-08-20
94;2018-02-25;2022-09-21;190.0;c (all);60.0;7200;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;2fmcon;2.5unf;6;6;1910;1998;hip;compshg;metalsd;metalsd;none;0.0;ta;ta;brktil;ta;fa;mn;rec;1046;unf;0;168;gasw;ex;n;sbrkr;1260;1031;0;0.0;1;2;0.0;4;2;ta;9;typ;1;gd;detchd;1900.0;unf;2;506;ta;ta;y;0;0;0;0;99;0;‘’;‘’;0;0;wd;normal;133900.0;2007-11-20
95;2018-02-25;2022-09-22;60.0;rl;69.0;9337;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;6;5;1997;1997;gable;compshg;vinylsd;vinylsd;none;0.0;ta;gd;pconc;gd;ta;no;glq;648;unf;0;176;gasa;ex;y;sbrkr;905;881;0;1.0;0;2;1.0;3;1;gd;7;typ;0;‘’;attchd;1997.0;rfn;2;684;ta;ta;y;0;162;0;0;0;0;‘’;‘’;0;0;wd;normal;204750.0;2007-05-20
96;2018-02-25;2022-09-23;60.0;rl;0.0;9765;pave;‘’;ir2;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;2story;6;8;1993;1993;gable;compshg;vinylsd;vinylsd;brkface;68.0;ex;gd;pconc;gd;gd;no;alq;310;unf;0;370;gasa;gd;y;sbrkr;680;790;0;0.0;0;2;1.0;3;1;ta;6;typ;1;ta;builtin;1993.0;fin;2;420;ta;ta;y;232;63;0;0;0;0;‘’;‘’;shed;480;wd;normal;185000.0;2009-04-20
97;2018-02-25;2022-09-24;20.0;rl;78.0;10264;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;1999;1999;gable;compshg;vinylsd;vinylsd;brkface;183.0;gd;ta;pconc;gd;ta;av;alq;1162;unf;0;426;gasa;ex;y;sbrkr;1588;0;0;0.0;0;2;0.0;3;1;gd;6;typ;0;‘’;attchd;1999.0;rfn;2;472;ta;ta;y;158;29;0;0;0;0;‘’;‘’;0;0;wd;normal;214000.0;2006-08-20
98;2018-02-25;2022-09-25;20.0;rl;73.0;10921;pave;‘’;reg;hls;allpub;inside;gtl;edwards;norm;norm;1fam;1story;4;5;1965;1965;hip;compshg;hdboard;hdboard;brkface;48.0;ta;ta;cblock;ta;ta;no;rec;520;unf;0;440;gasa;ta;y;fusef;960;0;0;1.0;0;1;0.0;3;1;ta;6;typ;0;‘’;attchd;1965.0;fin;1;432;ta;ta;p;120;0;0;0;0;0;‘’;‘’;0;0;wd;normal;94750.0;2007-05-20
99;2018-02-25;2022-09-26;30.0;rl;85.0;10625;pave;‘’;reg;lvl;allpub;corner;gtl;edwards;norm;norm;1fam;1story;5;5;1920;1950;gable;compshg;wd sdng;wd sdng;none;0.0;ta;ta;brktil;ta;ta;no;alq;108;unf;0;350;gasa;fa;n;sbrkr;835;0;0;0.0;0;1;0.0;2;1;ta;5;typ;0;‘’;basment;1920.0;unf;1;366;fa;ta;y;0;0;77;0;0;0;‘’;‘’;shed;400;cod;abnorml;83000.0;2010-05-20
100;2018-02-25;2022-09-27;20.0;rl;77.0;9320;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;5;1959;1959;gable;compshg;plywood;plywood;none;0.0;ta;ta;cblock;ta;ta;no;alq;569;unf;0;381;gasa;fa;y;sbrkr;1225;0;0;1.0;0;1;1.0;3;1;ta;6;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;y;352;0;0;0;0;0;‘’;‘’;shed;400;wd;normal;128950.0;2010-01-20
101;2018-02-25;2022-09-28;20.0;rl;0.0;10603;pave;‘’;ir1;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;1story;6;7;1977;2001;gable;compshg;plywood;plywood;brkface;28.0;ta;ta;pconc;ta;ta;mn;alq;1200;unf;0;410;gasa;gd;y;sbrkr;1610;0;0;1.0;0;2;0.0;3;1;gd;6;typ;2;ta;attchd;1977.0;rfn;2;480;ta;ta;y;168;68;0;0;0;0;‘’;‘’;0;0;wd;normal;205000.0;2010-02-20
102;2018-02-25;2022-09-29;60.0;rl;77.0;9206;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;2story;6;5;1985;1985;gable;compshg;hdboard;hdboard;brkface;336.0;gd;ta;cblock;gd;ta;no;unf;0;unf;0;741;gasa;ta;y;sbrkr;977;755;0;0.0;0;2;1.0;3;1;gd;7;typ;1;ta;attchd;1985.0;fin;2;476;ta;ta;y;192;46;0;0;0;0;‘’;‘’;0;0;wd;normal;178000.0;2010-06-20
