Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold;MonthSold;YearSold;TotalBsmtSF;TotalLivingArea;HouseAge
46;2018-02-25;2022-08-04;120.0;rl;61.0;7658;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;twnhse;1story;9;5;2005;2005;hip;compshg;metalsd;metalsd;brkface;412.0;1.0;0.5;pconc;1.0;0.5;no;glq;456;unf;0;1296;gasa;1.0;1.0;sbrkr;1752;0;0;1.0;0;2;0.0;2;1;1.0;6;typ;1;0.8;attchd;2005.0;rfn;2;576;0.5;0.5;1.0;196;82;0;0;0;0;‘’;‘’;0;0;wd;normal;319900.0;2010-02-20;2;2010;1752;1752;18
47;2018-02-25;2022-08-05;50.0;rl;48.0;12822;pave;‘’;ir1;lvl;allpub;culdsac;gtl;mitchel;norm;norm;1fam;1.5fin;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;1.0;0.5;no;glq;1351;unf;0;83;gasa;1.0;1.0;sbrkr;1518;631;0;1.0;0;1;1.0;1;1;0.8;6;typ;1;1.0;attchd;2003.0;rfn;2;670;0.5;0.5;1.0;168;43;0;0;198;0;‘’;‘’;0;0;wd;abnorml;239686.0;2009-08-20;8;2009;1434;2149;20
48;2018-02-25;2022-08-06;20.0;fv;84.0;11096;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;av;glq;24;unf;0;1632;gasa;1.0;1.0;sbrkr;1656;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2006.0;rfn;3;826;0.5;0.5;1.0;0;146;0;0;0;0;‘’;‘’;0;0;wd;normal;249700.0;2007-07-20;7;2007;1656;1656;17
49;2018-02-25;2022-08-07;190.0;rm;33.0;4456;pave;‘’;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;2fmcon;2story;4;5;1920;2008;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;brktil;0.5;0.5;no;unf;0;unf;0;736;gasa;0.8;1.0;sbrkr;736;716;0;0.0;0;2;0.0;2;3;0.5;8;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;0.0;0;0;102;0;0;0;‘’;‘’;0;0;new;partial;113000.0;2009-06-20;6;2009;736;1452;103
50;2018-02-25;2022-08-08;20.0;rl;66.0;7742;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;norm;norm;1fam;1story;5;7;1966;1966;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;763;unf;0;192;gasa;1.0;1.0;sbrkr;955;0;0;1.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1966.0;unf;1;386;0.5;0.5;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;127000.0;2007-01-20;1;2007;955;955;57
51;2018-02-25;2022-08-09;60.0;rl;0.0;13869;pave;‘’;ir2;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;2story;6;6;1997;1997;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;av;glq;182;unf;0;612;gasa;0.8;1.0;sbrkr;794;676;0;0.0;1;2;0.0;3;1;0.5;6;typ;0;‘’;attchd;1997.0;fin;2;388;0.5;0.5;1.0;0;75;0;0;0;0;‘’;‘’;0;0;wd;normal;177000.0;2007-07-20;7;2007;794;1470;26
52;2018-02-25;2022-08-10;50.0;rm;52.0;6240;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;6;6;1934;1950;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;pconc;0.5;0.5;no;unf;0;unf;0;816;gasa;0.5;1.0;sbrkr;816;0;360;0.0;0;1;0.0;3;1;0.5;6;typ;1;0.8;detchd;1985.0;unf;2;528;0.5;0.5;1.0;112;0;0;0;0;0;‘’;mnprv;shed;400;wd;normal;114500.0;2006-09-20;9;2006;816;1176;89
53;2018-02-25;2022-08-11;90.0;rm;110.0;8472;grvl;‘’;ir2;bnk;allpub;corner;mod;idotrr;rrnn;norm;duplex;1story;5;5;1963;1963;gable;compshg;wd sdng;wd sdng;none;0.0;0.2;0.5;cblock;0.8;0.5;0.8;lwq;104;glq;712;0;gasa;0.5;0.0;sbrkr;816;0;0;1.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;carport;1963.0;unf;2;516;0.5;0.5;1.0;106;0;0;0;0;0;‘’;‘’;0;0;wd;normal;110000.0;2010-05-20;5;2010;816;816;60
54;2018-02-25;2022-08-12;20.0;rl;68.0;50271;pave;‘’;ir1;low;allpub;inside;gtl;veenker;norm;norm;1fam;1story;9;5;1981;1987;gable;wdshngl;wdshing;wd shng;none;0.0;0.8;0.5;cblock;1.0;0.5;0.8;glq;1810;unf;0;32;gasa;0.8;1.0;sbrkr;1842;0;0;2.0;0;0;1.0;0;1;0.8;5;typ;1;0.8;attchd;1981.0;fin;3;894;0.5;0.5;1.0;857;72;0;0;0;0;‘’;‘’;0;0;wd;normal;385000.0;2006-11-20;11;2006;1842;1842;42
55;2018-02-25;2022-08-13;80.0;rl;60.0;7134;pave;‘’;reg;bnk;allpub;inside;mod;names;norm;norm;1fam;slvl;5;5;1955;1955;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;384;unf;0;0;gasa;0.5;1.0;sbrkr;1360;0;0;0.0;0;1;0.0;3;1;0.5;6;min1;1;0.5;detchd;1962.0;unf;2;572;0.5;0.5;1.0;0;50;0;0;0;0;‘’;mnprv;0;0;wd;normal;130000.0;2007-02-20;2;2007;384;1360;68
56;2018-02-25;2022-08-14;20.0;rl;100.0;10175;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;6;5;1964;1964;gable;compshg;hdboard;plywood;brkface;272.0;0.5;0.5;cblock;0.5;0.5;no;blq;490;unf;0;935;gasa;0.8;1.0;sbrkr;1425;0;0;0.0;0;2;0.0;3;1;0.5;7;typ;1;0.8;attchd;1964.0;rfn;2;576;0.5;0.5;1.0;0;0;0;407;0;0;‘’;‘’;0;0;wd;normal;180500.0;2008-07-20;7;2008;1425;1425;59
57;2018-02-25;2022-08-15;160.0;fv;24.0;2645;pave;pave;reg;lvl;allpub;inside;gtl;somerst;norm;norm;twnhs;2story;8;5;1999;2000;gable;compshg;metalsd;metalsd;brkface;456.0;0.8;0.5;pconc;0.8;0.5;no;glq;649;unf;0;321;gasa;1.0;1.0;sbrkr;983;756;0;1.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;1999.0;fin;2;480;0.5;0.5;1.0;115;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;172500.0;2009-08-20;8;2009;970;1739;24
58;2018-02-25;2022-08-16;60.0;rl;89.0;11645;pave;‘’;ir1;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;2story;7;5;2004;2004;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;860;gasa;1.0;1.0;sbrkr;860;860;0;0.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;2004.0;rfn;2;565;0.5;0.5;1.0;0;70;0;0;0;0;‘’;‘’;0;0;wd;normal;196500.0;2006-08-20;8;2006;860;1720;19
59;2018-02-25;2022-08-17;60.0;rl;66.0;13682;pave;‘’;ir2;hls;allpub;culdsac;gtl;stonebr;norm;norm;1fam;2story;10;5;2006;2006;hip;compshg;vinylsd;vinylsd;brkface;1031.0;1.0;0.5;pconc;1.0;0.5;0.8;unf;0;unf;0;1410;gasa;1.0;1.0;sbrkr;1426;1519;0;0.0;0;3;1.0;3;1;0.8;10;typ;1;0.8;builtin;2006.0;fin;3;641;0.5;0.5;1.0;192;0;37;0;0;0;‘’;‘’;0;0;new;partial;438780.0;2006-10-20;10;2006;1410;2945;17
60;2018-02-25;2022-08-18;20.0;rl;60.0;7200;pave;‘’;reg;bnk;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;5;7;1972;1972;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;av;alq;632;unf;0;148;gasa;1.0;1.0;sbrkr;780;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1973.0;unf;1;352;0.5;0.5;1.0;196;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;124900.0;2008-01-20;1;2008;780;780;51
61;2018-02-25;2022-08-19;20.0;rl;63.0;13072;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;rrae;norm;1fam;1story;6;5;2004;2004;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;alq;941;unf;0;217;gasa;1.0;1.0;sbrkr;1158;0;0;1.0;0;1;1.0;3;1;0.8;5;typ;0;‘’;detchd;2006.0;unf;2;576;0.5;0.5;1.0;0;50;0;0;0;0;‘’;‘’;0;0;new;partial;158000.0;2006-05-20;5;2006;1158;1158;19
62;2018-02-25;2022-08-20;75.0;rm;60.0;7200;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;2.5unf;5;7;1920;1996;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;brktil;0.5;0.2;no;unf;0;unf;0;530;gasa;0.5;0.0;sbrkr;581;530;0;0.0;0;1;0.0;3;1;0.2;6;typ;0;‘’;detchd;1935.0;unf;1;288;0.5;0.5;0.0;0;0;144;0;0;0;‘’;‘’;0;0;wd;normal;101000.0;2007-03-20;3;2007;530;1111;103
63;2018-02-25;2022-08-21;120.0;rl;44.0;6442;pave;‘’;ir1;lvl;allpub;inside;gtl;nridght;norm;norm;twnhse;1story;8;5;2006;2006;gable;compshg;vinylsd;vinylsd;stone;178.0;0.8;0.5;pconc;0.8;0.8;mn;glq;24;unf;0;1346;gasa;1.0;1.0;sbrkr;1370;0;0;0.0;0;2;0.0;2;1;0.8;6;typ;1;0.8;attchd;2006.0;rfn;2;484;0.5;0.5;1.0;120;49;0;0;0;0;‘’;‘’;0;0;wd;normal;202500.0;2007-10-20;10;2007;1370;1370;17
64;2018-02-25;2022-08-22;70.0;rm;50.0;10300;pave;‘’;ir1;bnk;allpub;inside;gtl;oldtown;rran;feedr;1fam;2story;7;6;1921;1950;gable;compshg;stucco;stucco;none;0.0;0.5;0.5;brktil;0.5;0.5;no;unf;0;unf;0;576;gasa;0.8;1.0;sbrkr;902;808;0;0.0;0;2;0.0;3;1;0.5;9;typ;0;‘’;detchd;1990.0;unf;2;480;0.5;0.5;1.0;12;11;64;0;0;0;‘’;gdprv;0;0;wd;normal;140000.0;2010-04-20;4;2010;576;1710;102
65;2018-02-25;2022-08-23;60.0;rl;0.0;9375;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;1997;1998;gable;compshg;vinylsd;vinylsd;brkface;573.0;0.5;0.5;pconc;0.8;0.5;no;glq;739;unf;0;318;gasa;1.0;1.0;sbrkr;1057;977;0;1.0;0;2;1.0;3;1;0.8;8;typ;0;‘’;attchd;1998.0;rfn;2;645;0.5;0.5;1.0;576;36;0;0;0;0;‘’;gdprv;0;0;wd;normal;219500.0;2009-02-20;2;2009;1057;2034;26
66;2018-02-25;2022-08-24;60.0;rl;76.0;9591;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;2story;8;5;2004;2005;gable;compshg;vinylsd;vinylsd;brkface;344.0;0.8;0.5;pconc;1.0;0.5;av;unf;0;unf;0;1143;gasa;1.0;1.0;sbrkr;1143;1330;0;0.0;0;2;1.0;4;1;0.8;9;typ;1;0.8;builtin;2004.0;rfn;3;852;0.5;0.5;1.0;192;151;0;0;0;0;‘’;‘’;0;0;wd;normal;317000.0;2007-10-20;10;2007;1143;2473;19
67;2018-02-25;2022-08-25;20.0;rl;0.0;19900;pave;‘’;reg;lvl;allpub;inside;gtl;names;posa;norm;1fam;1story;7;5;1970;1989;gable;compshg;plywood;plywood;brkface;287.0;0.5;0.5;cblock;0.8;0.5;0.8;glq;912;unf;0;1035;gasa;0.5;1.0;sbrkr;2207;0;0;1.0;0;2;0.0;3;1;0.5;7;min1;1;0.8;attchd;1970.0;rfn;2;576;0.5;0.5;1.0;301;0;0;0;0;0;‘’;‘’;0;0;wd;normal;180000.0;2010-07-20;7;2010;1947;2207;53
68;2018-02-25;2022-08-26;20.0;rl;72.0;10665;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;brkface;167.0;0.8;0.5;pconc;0.8;0.5;av;glq;1013;unf;0;440;gasa;1.0;1.0;sbrkr;1479;0;0;1.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2003.0;rfn;2;558;0.5;0.5;1.0;144;29;0;0;0;0;‘’;‘’;0;0;wd;normal;226000.0;2007-06-20;6;2007;1453;1479;20
69;2018-02-25;2022-08-27;30.0;rm;47.0;4608;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;artery;norm;1fam;1story;4;6;1945;1950;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.8;cblock;0.5;0.5;no;unf;0;unf;0;747;gasa;0.5;1.0;sbrkr;747;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;attchd;1945.0;unf;1;220;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;80000.0;2010-06-20;6;2010;747;747;78
70;2018-02-25;2022-08-28;50.0;rl;81.0;15593;pave;‘’;reg;lvl;allpub;corner;gtl;clearcr;norm;norm;1fam;1.5fin;7;4;1953;1953;gable;compshg;brkface;asbshng;none;0.0;0.8;0.5;cblock;0.5;0.5;no;blq;603;unf;0;701;gasw;0.5;1.0;sbrkr;1304;983;0;0.0;0;2;0.0;3;1;0.5;7;typ;1;0.5;attchd;1953.0;fin;2;667;0.5;0.5;1.0;0;21;114;0;0;0;‘’;‘’;0;0;wd;normal;225000.0;2006-07-20;7;2006;1304;2287;70
71;2018-02-25;2022-08-29;20.0;rl;95.0;13651;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;7;6;1973;1973;gable;compshg;plywood;plywood;brkface;1115.0;0.5;0.8;cblock;0.8;0.5;0.8;alq;1880;unf;0;343;gasa;1.0;1.0;sbrkr;2223;0;0;1.0;0;2;0.0;3;1;0.5;8;typ;2;0.8;attchd;1973.0;fin;2;516;0.5;0.5;1.0;300;0;0;0;0;0;‘’;‘’;0;0;wd;normal;244000.0;2007-02-20;2;2007;2223;2223;50
72;2018-02-25;2022-08-30;20.0;rl;69.0;7599;pave;‘’;reg;lvl;allpub;corner;gtl;mitchel;norm;norm;1fam;1story;4;6;1982;2006;gable;compshg;hdboard;plywood;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;565;unf;0;280;gasa;0.5;1.0;sbrkr;845;0;0;1.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1987.0;unf;2;360;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;129500.0;2007-06-20;6;2007;845;845;41
73;2018-02-25;2022-08-31;60.0;rl;74.0;10141;pave;‘’;ir1;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;2story;7;5;1998;1998;gable;compshg;vinylsd;vinylsd;brkface;40.0;0.5;0.5;pconc;0.8;0.5;no;unf;0;unf;0;832;gasa;0.8;1.0;sbrkr;885;833;0;0.0;0;2;1.0;3;1;0.5;7;typ;1;0.5;attchd;1998.0;fin;2;427;0.5;0.5;1.0;0;94;0;0;291;0;‘’;‘’;0;0;wd;normal;185000.0;2009-12-20;12;2009;832;1718;25
74;2018-02-25;2022-09-01;20.0;rl;85.0;10200;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;7;1954;2003;gable;compshg;wd sdng;wd sdng;brkface;104.0;0.5;0.5;cblock;0.5;0.5;no;alq;320;blq;362;404;gasa;0.8;1.0;sbrkr;1086;0;0;1.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1989.0;unf;2;490;0.5;0.5;1.0;0;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;144900.0;2010-05-20;5;2010;1086;1086;69
75;2018-02-25;2022-09-02;50.0;rm;60.0;5790;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;2story;3;6;1915;1950;gambrel;compshg;vinylsd;vinylsd;none;0.0;0.8;0.8;cblock;0.2;0.5;no;unf;0;unf;0;840;gasa;0.8;0.0;sbrkr;840;765;0;0.0;0;2;0.0;3;2;0.5;8;typ;0;‘’;detchd;1915.0;unf;1;379;0.5;0.5;1.0;0;0;202;0;0;0;‘’;‘’;0;0;wd;normal;107400.0;2010-05-20;5;2010;840;1605;108
76;2018-02-25;2022-09-03;180.0;rm;21.0;1596;pave;‘’;reg;lvl;allpub;inside;gtl;meadowv;norm;norm;twnhs;slvl;4;5;1973;1973;gable;compshg;cemntbd;cmentbd;none;0.0;0.5;0.5;cblock;0.8;0.5;0.8;glq;462;unf;0;0;gasa;0.5;1.0;sbrkr;526;462;0;1.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;builtin;1973.0;unf;1;297;0.5;0.5;1.0;120;101;0;0;0;0;‘’;gdwo;0;0;wd;normal;91000.0;2009-11-20;11;2009;462;988;50
77;2018-02-25;2022-09-04;20.0;rl;0.0;8475;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;7;1956;1956;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;228;unf;0;724;gasa;1.0;1.0;fusea;952;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1956.0;unf;1;283;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;135750.0;2008-04-20;4;2008;952;952;67
78;2018-02-25;2022-09-05;50.0;rm;50.0;8635;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;5;5;1948;2001;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;336;glq;41;295;gasa;0.5;1.0;sbrkr;1072;213;0;1.0;0;1;0.0;2;1;0.5;6;min1;0;‘’;detchd;1948.0;unf;1;240;0.5;0.5;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;127000.0;2008-01-20;1;2008;672;1285;75
79;2018-02-25;2022-09-06;90.0;rl;72.0;10778;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;norm;norm;duplex;1story;4;5;1968;1968;hip;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;1768;gasa;0.5;0.0;sbrkr;1768;0;0;0.0;0;2;0.0;4;2;0.5;8;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;136500.0;2010-04-20;4;2010;1768;1768;55
80;2018-02-25;2022-09-07;50.0;rm;60.0;10440;pave;grvl;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;2story;5;6;1910;1981;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;pconc;0.5;0.5;no;unf;0;unf;0;440;gasa;0.8;1.0;sbrkr;682;548;0;0.0;0;1;1.0;2;1;0.5;5;typ;0;‘’;detchd;1966.0;unf;2;440;0.5;0.5;1.0;74;0;128;0;0;0;‘’;mnprv;0;0;wd;normal;110000.0;2009-05-20;5;2009;440;1230;113
81;2018-02-25;2022-09-08;60.0;rl;100.0;13000;pave;‘’;reg;lvl;allpub;corner;gtl;names;norm;norm;1fam;2story;6;6;1968;1968;gable;compshg;vinylsd;vinylsd;brkface;576.0;0.5;0.8;cblock;0.8;0.5;no;rec;448;unf;0;448;gasa;0.5;1.0;sbrkr;1182;960;0;0.0;0;2;1.0;4;1;0.8;8;typ;1;0.8;attchd;1968.0;fin;1;509;0.5;0.5;1.0;0;72;0;0;252;0;‘’;‘’;0;0;wd;normal;193500.0;2009-06-20;6;2009;896;2142;55
82;2018-02-25;2022-09-09;120.0;rm;32.0;4500;pave;‘’;reg;lvl;allpub;fr2;gtl;mitchel;norm;norm;twnhse;1story;6;5;1998;1998;hip;compshg;vinylsd;vinylsd;brkface;443.0;0.5;0.8;pconc;1.0;0.8;no;glq;1201;unf;0;36;gasa;1.0;1.0;sbrkr;1337;0;0;1.0;0;2;0.0;2;1;0.5;5;typ;0;‘’;attchd;1998.0;fin;2;405;0.5;0.5;1.0;0;199;0;0;0;0;‘’;‘’;0;0;wd;normal;153500.0;2006-03-20;3;2006;1237;1337;25
83;2018-02-25;2022-09-10;20.0;rl;78.0;10206;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;1story;8;5;2007;2007;gable;compshg;vinylsd;vinylsd;stone;468.0;0.5;0.5;pconc;0.8;0.5;no;glq;33;unf;0;1530;gasa;1.0;1.0;sbrkr;1563;0;0;0.0;0;2;0.0;3;1;0.8;6;typ;1;0.8;attchd;2007.0;rfn;3;758;0.5;0.5;1.0;144;99;0;0;0;0;‘’;‘’;0;0;wd;normal;245000.0;2008-10-20;10;2008;1563;1563;16
84;2018-02-25;2022-09-11;20.0;rl;80.0;8892;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;5;1960;1960;gable;compshg;metalsd;metalsd;brkcmn;66.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;1065;gasa;0.8;1.0;sbrkr;1065;0;0;0.0;0;1;1.0;3;1;0.5;6;typ;0;‘’;detchd;1974.0;unf;2;461;0.5;0.5;1.0;74;0;0;0;0;0;‘’;‘’;0;0;cod;normal;126500.0;2007-07-20;7;2007;1065;1065;63
85;2018-02-25;2022-09-12;80.0;rl;0.0;8530;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;slvl;7;5;1995;1996;gable;compshg;hdboard;hdboard;brkface;22.0;0.5;0.5;pconc;0.8;0.5;no;unf;0;unf;0;384;gasa;0.8;1.0;sbrkr;804;670;0;0.0;0;2;1.0;3;1;0.5;7;typ;1;0.5;builtin;1995.0;fin;2;400;0.5;0.5;1.0;120;72;0;0;0;0;‘’;‘’;shed;700;wd;normal;168500.0;2009-05-20;5;2009;384;1474;28
86;2018-02-25;2022-09-13;60.0;rl;121.0;16059;pave;‘’;reg;lvl;allpub;corner;gtl;noridge;norm;norm;1fam;2story;8;5;1991;1992;hip;compshg;hdboard;hdboard;brkface;284.0;0.8;0.5;cblock;0.8;0.5;no;unf;0;unf;0;1288;gasa;1.0;1.0;sbrkr;1301;1116;0;0.0;0;2;1.0;4;1;0.8;9;typ;1;0.5;attchd;1991.0;unf;2;462;0.5;0.5;1.0;127;82;0;0;0;0;‘’;‘’;0;0;wd;normal;260000.0;2006-04-20;4;2006;1288;2417;32
87;2018-02-25;2022-09-14;60.0;rl;122.0;11911;pave;‘’;ir2;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2005;2005;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;av;unf;0;unf;0;684;gasa;1.0;1.0;sbrkr;684;876;0;0.0;0;2;1.0;3;1;0.8;6;typ;1;0.8;builtin;2005.0;fin;2;400;0.5;0.5;1.0;100;38;0;0;0;0;‘’;‘’;0;0;wd;normal;174000.0;2009-03-20;3;2009;684;1560;18
88;2018-02-25;2022-09-15;160.0;fv;40.0;3951;pave;pave;reg;lvl;allpub;corner;gtl;somerst;norm;norm;twnhse;2story;6;5;2009;2009;gable;compshg;vinylsd;vinylsd;stone;76.0;0.8;0.5;pconc;0.8;0.5;av;unf;0;unf;0;612;gasa;1.0;1.0;sbrkr;612;612;0;0.0;0;2;1.0;2;1;0.8;4;typ;0;‘’;detchd;2009.0;rfn;2;528;0.5;0.5;1.0;0;234;0;0;0;0;‘’;‘’;0;0;new;partial;164500.0;2009-06-20;6;2009;612;1224;14
89;2018-02-25;2022-09-16;50.0;c (all);105.0;8470;pave;‘’;ir1;lvl;allpub;corner;gtl;idotrr;feedr;feedr;1fam;1.5fin;3;2;1915;1982;hip;compshg;plywood;plywood;none;0.0;0.2;0.2;cblock;0.5;0.2;no;unf;0;unf;0;1013;gasa;0.5;0.0;sbrkr;1013;0;513;0.0;0;1;0.0;2;1;0.2;6;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;0.0;0;0;156;0;0;0;‘’;mnprv;0;0;conld;abnorml;85000.0;2009-10-20;10;2009;1013;1526;108
90;2018-02-25;2022-09-17;20.0;rl;60.0;8070;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;4;5;1994;1995;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;glq;588;unf;0;402;gasa;1.0;1.0;sbrkr;990;0;0;1.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;123600.0;2007-08-20;8;2007;990;990;29
91;2018-02-25;2022-09-18;20.0;rl;60.0;7200;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;5;1950;1950;gable;compshg;brkface;wd sdng;none;0.0;0.5;0.5;slab;‘’;‘’;‘’;‘’;0;‘’;0;0;gasa;0.5;1.0;fusea;1040;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1950.0;unf;2;420;0.5;0.5;1.0;0;29;0;0;0;0;‘’;‘’;0;0;wd;normal;109900.0;2006-07-20;7;2006;0;1040;73
92;2018-02-25;2022-09-19;20.0;rl;85.0;8500;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;3;1961;1961;hip;compshg;hdboard;hdboard;brkcmn;203.0;0.5;0.5;cblock;0.5;0.5;no;rec;600;unf;0;635;gasa;0.5;1.0;sbrkr;1235;0;0;0.0;0;1;0.0;2;1;0.5;6;typ;0;‘’;attchd;1961.0;unf;2;480;0.5;0.5;1.0;0;0;0;0;0;0;‘’;gdwo;0;0;wd;abnorml;98600.0;2006-12-20;12;2006;1235;1235;62
