!Housing prices part 2 csv
!Represents quality of house, area, etc
!
Id|ActiveDate|EndDate|MSSubClass|MSZoning|LotFrontage|LotArea|Street|Alley|LotShape|LandContour|Utilities|LotConfig|LandSlope|Neighborhood|Condition1|Condition2|BldgType|HouseStyle|OverallQual|OverallCond|YearBuilt|YearRemodAdd|RoofStyle|RoofMatl|Exterior1st|Exterior2nd|MasVnrType|MasVnrArea|ExterQual|ExterCond|Foundation|BsmtQual|BsmtCond|BsmtExposure|BsmtFinType1|BsmtFinSF1|BsmtFinType2|BsmtFinSF2|BsmtUnfSF|Heating|HeatingQC|CentralAir|Electrical|1stFlrSF|2ndFlrSF|LowQualFinSF|BsmtFullBath|BsmtHalfBath|FullBath|HalfBath|BedroomAbvGr|KitchenAbvGr|KitchenQual|TotRmsAbvGrd|Functional|Fireplaces|FireplaceQu|GarageType|GarageYrBlt|GarageFinish|GarageCars|GarageArea|GarageQual|GarageCond|PavedDrive|WoodDeckSF|OpenPorchSF|EnclosedPorch|3SsnPorch|ScreenPorch|PoolArea|PoolQC|Fence|MiscFeature|MiscVal|SaleType|SaleCondition|SalePrice|DealCode|DateSold
746|25/02/2018|07/04/2024 12:00:00|60|RL|NA|8963|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|2Story|8|9|1976|1996|Hip|CompShg|VinylSd|VinylSd|BrkFace|289|Ex|Gd|CBlock|TA|Gd|No|GLQ|575|ALQ|80|487|GasA|Ex|Y|SBrkr|1175|1540|0|0|1|3|1|4|1|Gd|11|Typ|2|TA|BuiltIn|1994|Fin|2|831|TA|TA|Y|0|204|0|0|0|0|NA|NA|NA|0|WD|Normal|299800,00|N/a|20/7/2008
747|25/02/2018|07/05/2024 12:00:00|60|RL|NA|8795|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|7|5|2000|2000|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|300|Unf|0|652|GasA|Ex|Y|SBrkr|980|1276|0|0|0|2|1|4|1|Gd|8|Typ|1|TA|BuiltIn|2000|Fin|2|554|TA|TA|Y|224|54|0|0|0|0|NA|NA|NA|0|WD|Normal|236000,00|N/a|20/4/2009
748|25/02/2018|07/06/2024 12:00:00|70|RM|65|11700|Pave|Pave|IR1|Lvl|AllPub|Corner|Gtl|OldTown|Norm|Norm|1Fam|2Story|7|7|1880|2003|Mansard|CompShg|Stucco|Stucco|None|0|Gd|TA|Stone|TA|Fa|No|Unf|0|Unf|0|1240|GasW|TA|N|SBrkr|1320|1320|0|0|0|1|1|4|1|Gd|8|Typ|1|Gd|Detchd|1950|Unf|4|864|TA|TA|N|181|0|386|0|0|0|NA|NA|NA|0|WD|Normal|265979,00|N/a|20/5/2009
749|25/02/2018|07/07/2024 12:00:00|20|RL|59|10593|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NoRidge|Norm|Norm|1Fam|1Story|7|5|1996|1996|Hip|CompShg|VinylSd|VinylSd|BrkFace|338|Gd|TA|PConc|Gd|TA|No|GLQ|919|Unf|0|801|GasA|Ex|Y|SBrkr|1720|0|0|1|0|2|0|3|1|Gd|7|Typ|1|TA|Attchd|1996|Fin|2|527|TA|TA|Y|240|56|154|0|0|0|NA|NA|NA|0|WD|Normal|260400,00|N/a|20/3/2010
750|25/02/2018|07/08/2024 12:00:00|50|RL|50|8405|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|1Fam|1.5Fin|4|3|1945|1950|Gable|CompShg|WdShing|Wd Shng|None|0|TA|TA|Slab|NA|NA|NA|NA|0|NA|0|0|Wall|TA|N|FuseF|1088|441|0|0|0|2|0|4|1|TA|9|Mod|0|NA|Detchd|1945|Unf|1|240|TA|TA|N|92|0|185|0|0|0|NA|NA|NA|0|WD|Normal|98000,00|N/a|20/4/2009
751|25/02/2018|07/09/2024 12:00:00|50|RM|55|8800|Pave|Grvl|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Norm|Norm|1Fam|1.5Fin|4|7|1910|2004|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|BrkTil|TA|Fa|No|Unf|0|Unf|0|576|GasA|Gd|Y|SBrkr|792|348|0|0|0|1|0|3|1|TA|7|Min2|0|NA|NA|NA|NA|0|0|NA|NA|N|0|160|0|0|0|0|NA|NA|NA|0|WD|Normal|96500,00|N/a|20/6/2010
752|25/02/2018|07/10/2024 12:00:00|60|RL|NA|7750|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Gilbert|RRAn|Norm|1Fam|2Story|7|5|2003|2003|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|660|GasA|Ex|Y|SBrkr|660|660|0|0|0|2|1|3|1|Gd|6|Typ|0|NA|Attchd|2003|Fin|2|400|TA|TA|Y|0|48|0|0|0|0|NA|NA|NA|0|WD|Normal|162000,00|N/a|20/8/2007
753|25/02/2018|07/11/2024 12:00:00|20|RL|79|9236|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|6|5|1997|1997|Gable|CompShg|VinylSd|VinylSd|None|0|TA|Gd|PConc|Gd|TA|Gd|GLQ|1200|Unf|0|279|GasA|Ex|Y|SBrkr|1494|0|0|1|0|2|0|3|1|Gd|6|Typ|0|NA|Attchd|1997|RFn|2|576|TA|TA|Y|168|27|0|0|0|0|NA|NA|NA|0|WD|Normal|217000,00|N/a|20/7/2006
754|25/02/2018|07/12/2024 12:00:00|60|RL|80|10240|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|8|5|2005|2005|Gable|CompShg|VinylSd|VinylSd|BrkFace|178|Gd|TA|PConc|Gd|TA|Mn|Unf|0|Unf|0|1030|GasA|Gd|Y|SBrkr|1038|1060|0|0|0|2|1|3|1|Ex|8|Typ|1|Gd|Attchd|2005|RFn|3|878|TA|TA|Y|192|52|0|0|0|0|NA|NA|NA|0|WD|Normal|275500,00|N/a|20/3/2006
755|25/02/2018|07/13/2024 12:00:00|20|RL|61|7930|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|8|1969|2005|Gable|CompShg|Plywood|Plywood|None|0|TA|TA|CBlock|TA|TA|No|GLQ|439|LwQ|472|115|GasA|Gd|Y|SBrkr|1026|0|0|1|0|1|0|3|1|Gd|5|Typ|0|NA|Detchd|1969|RFn|2|440|TA|TA|Y|171|48|0|0|0|0|NA|NA|NA|0|WD|Normal|156000,00|N/a|20/7/2009
756|25/02/2018|07/14/2024 12:00:00|160|FV|34|3230|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|TwnhsE|2Story|6|5|1999|1999|Gable|CompShg|MetalSd|MetalSd|BrkFace|894|TA|TA|PConc|Gd|TA|No|GLQ|381|Unf|0|348|GasA|Gd|Y|SBrkr|742|729|0|0|0|2|1|3|1|TA|6|Typ|0|NA|Detchd|1999|Unf|2|440|TA|TA|Y|0|24|0|0|0|0|NA|NA|NA|0|WD|Normal|172500,00|N/a|20/3/2009
757|25/02/2018|07/15/2024 12:00:00|60|RL|68|10769|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|2Story|8|5|2007|2007|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Av|GLQ|20|Unf|0|846|GasA|Ex|Y|SBrkr|866|902|0|0|0|2|1|3|1|Gd|7|Typ|0|NA|Attchd|2007|RFn|2|578|TA|TA|Y|144|105|0|0|0|0|NA|NA|NA|0|WD|Normal|212000,00|N/a|20/4/2009
758|25/02/2018|07/16/2024 12:00:00|60|RL|NA|11616|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|Sawyer|Norm|Norm|1Fam|2Story|6|5|1978|1978|Hip|CompShg|HdBoard|HdBoard|BrkCmn|328|TA|TA|CBlock|TA|TA|Mn|Rec|438|Unf|0|234|GasA|TA|Y|SBrkr|672|714|0|0|0|2|1|3|1|TA|6|Typ|1|TA|Attchd|1978|Fin|2|440|TA|TA|Y|335|0|0|0|0|0|NA|GdPrv|NA|0|WD|Abnorml|158900,00|N/a|20/4/2010
759|25/02/2018|07/17/2024 12:00:00|160|FV|24|2280|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|Twnhs|2Story|7|5|1999|1999|Gable|CompShg|MetalSd|MetalSd|BrkFace|360|TA|TA|PConc|Gd|TA|No|ALQ|549|Unf|0|195|GasA|Gd|Y|SBrkr|757|744|0|0|0|2|1|3|1|TA|6|Typ|0|NA|Detchd|1999|Unf|2|440|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|179400,00|N/a|20/8/2008
760|25/02/2018|07/18/2024 12:00:00|60|RL|65|12257|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NoRidge|Norm|Norm|1Fam|2Story|8|5|1995|1995|Gable|CompShg|VinylSd|VinylSd|BrkFace|513|Gd|TA|PConc|Gd|TA|Av|LwQ|56|ALQ|64|1198|GasA|Ex|Y|SBrkr|1328|1203|0|0|0|2|1|4|1|Gd|9|Typ|1|TA|Attchd|1995|RFn|3|752|TA|TA|Y|222|98|0|0|0|0|NA|NA|NA|0|WD|Normal|290000,00|N/a|20/11/2007
761|25/02/2018|07/19/2024 12:00:00|20|RL|70|9100|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|6|1959|1959|Hip|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|TA|TA|No|Rec|612|Unf|0|252|GasA|Ex|Y|SBrkr|864|0|0|0|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|2008|Unf|1|300|Ex|Ex|Y|0|0|0|0|0|0|NA|NA|Shed|450|WD|Normal|127500,00|N/a|20/10/2009
762|25/02/2018|07/20/2024 12:00:00|30|RM|60|6911|Pave|NA|Reg|Lvl|AllPub|FR2|Gtl|BrkSide|Feedr|Norm|1Fam|1Story|5|5|1924|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|PConc|TA|TA|Mn|LwQ|405|Unf|0|740|GasA|TA|Y|SBrkr|1301|0|0|0|0|1|0|2|1|Fa|5|Min1|0|NA|Detchd|1965|Unf|2|440|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|100000,00|N/a|20/10/2009
763|25/02/2018|07/21/2024 12:00:00|60|FV|72|8640|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|2Story|7|5|2009|2009|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|Mn|GLQ|24|Unf|0|732|GasA|Ex|Y|SBrkr|764|783|0|0|0|2|1|3|1|Gd|7|Typ|0|NA|Attchd|2009|Unf|2|614|TA|TA|Y|169|45|0|0|0|0|NA|NA|NA|0|Con|Normal|215200,00|N/a|20/6/2010
764|25/02/2018|07/22/2024 12:00:00|60|RL|82|9430|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NoRidge|Norm|Norm|1Fam|2Story|8|5|1999|1999|Gable|CompShg|VinylSd|VinylSd|BrkFace|673|Gd|TA|PConc|Gd|TA|Mn|GLQ|1163|Unf|0|89|GasA|Ex|Y|SBrkr|1268|1097|0|1|0|2|1|3|1|Gd|8|Typ|1|Gd|Attchd|1999|RFn|3|856|TA|TA|Y|0|128|0|0|180|0|NA|NA|NA|0|WD|Normal|337000,00|N/a|20/7/2009
765|25/02/2018|07/23/2024 12:00:00|120|RL|30|9549|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|Veenker|Norm|Norm|TwnhsE|1Story|8|5|1995|1996|Hip|CompShg|BrkFace|BrkFace|None|0|Gd|Gd|PConc|Gd|Gd|Av|LwQ|437|GLQ|1057|0|GasA|Ex|Y|SBrkr|1494|0|0|1|0|1|1|2|1|Ex|6|Typ|1|Gd|Attchd|1995|Fin|2|481|TA|TA|Y|0|30|0|0|216|0|NA|NA|NA|0|WD|Normal|270000,00|N/a|20/4/2006
766|25/02/2018|07/24/2024 12:00:00|20|RL|75|14587|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|1Story|9|5|2008|2008|Gable|CompShg|VinylSd|VinylSd|Stone|284|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|1498|GasA|Ex|Y|SBrkr|1506|0|0|0|0|2|0|2|1|Ex|6|Typ|1|Gd|Attchd|2008|Fin|2|592|TA|TA|Y|0|174|0|0|0|0|NA|NA|NA|0|New|Partial|264132,00|N/a|20/8/2008
767|25/02/2018|07/25/2024 12:00:00|60|RL|80|10421|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|2Story|7|5|1988|1988|Gable|CompShg|HdBoard|HdBoard|BrkFace|42|TA|TA|CBlock|Gd|TA|No|GLQ|394|Unf|0|586|GasA|TA|Y|SBrkr|980|734|0|0|0|2|1|3|1|TA|7|Typ|1|TA|Attchd|1988|Unf|2|496|TA|TA|Y|228|66|156|0|0|0|NA|MnPrv|Shed|500|WD|Normal|196500,00|N/a|20/3/2010
768|25/02/2018|07/26/2024 12:00:00|50|RL|75|12508|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Mitchel|Norm|Norm|1Fam|1.5Fin|6|7|1940|1985|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|CBlock|Gd|TA|Mn|ALQ|660|Unf|0|323|GasA|Ex|Y|SBrkr|983|767|0|1|0|2|0|4|1|TA|7|Mod|0|NA|Attchd|1989|Unf|1|423|TA|TA|Y|245|0|156|0|0|0|NA|NA|Shed|1300|WD|Normal|160000,00|N/a|20/7/2008
769|25/02/2018|07/27/2024 12:00:00|20|RL|70|9100|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2004|2005|Hip|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|24|Unf|0|1836|GasA|Ex|Y|SBrkr|1836|0|0|0|0|2|0|3|1|Gd|8|Typ|1|Gd|Attchd|2004|Fin|2|484|TA|TA|Y|120|33|0|0|0|0|NA|NA|NA|0|WD|Normal|216837,00|N/a|20/10/2006
770|25/02/2018|07/28/2024 12:00:00|60|RL|47|53504|Pave|NA|IR2|HLS|AllPub|CulDSac|Mod|StoneBr|Norm|Norm|1Fam|2Story|8|5|2003|2003|Hip|CompShg|CemntBd|Wd Shng|BrkFace|603|Ex|TA|PConc|Gd|TA|Gd|ALQ|1416|Unf|0|234|GasA|Ex|Y|SBrkr|1690|1589|0|1|0|3|1|4|1|Ex|12|Mod|1|Gd|BuiltIn|2003|Fin|3|841|TA|TA|Y|503|36|0|0|210|0|NA|NA|NA|0|WD|Normal|538000,00|N/a|20/6/2010
771|25/02/2018|07/29/2024 12:00:00|85|RL|NA|7252|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|Sawyer|Norm|Norm|1Fam|SFoyer|5|5|1982|1982|Hip|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|Gd|TA|Av|GLQ|685|Unf|0|173|GasA|TA|Y|SBrkr|858|0|0|1|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|1983|Unf|2|576|TA|TA|Y|120|0|0|0|0|0|NA|NA|NA|0|WD|Normal|134900,00|N/a|20/4/2009
772|25/02/2018|07/30/2024 12:00:00|20|RL|67|8877|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|1Fam|1Story|4|5|1951|1951|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|Fa|Fa|No|LwQ|836|Unf|0|0|GasA|TA|Y|FuseF|1220|0|0|0|0|1|0|2|1|TA|6|Typ|0|NA|Detchd|1951|Unf|2|396|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|COD|Normal|102000,00|N/a|20/4/2006
773|25/02/2018|07/31/2024 12:00:00|80|RL|94|7819|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|1Fam|SLvl|6|5|1976|1976|Gable|CompShg|Plywood|Plywood|None|0|TA|TA|CBlock|TA|TA|Av|ALQ|422|BLQ|127|480|GasA|TA|Y|SBrkr|1117|0|0|1|0|1|0|3|1|TA|6|Typ|1|TA|Detchd|1976|Unf|2|672|TA|TA|Y|144|0|0|0|0|0|NA|MnPrv|NA|0|WD|Abnorml|107000,00|N/a|20/3/2010
774|25/02/2018|08/01/2024 12:00:00|20|RL|70|10150|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Feedr|Norm|1Fam|1Story|5|5|1958|1958|Gable|CompShg|Wd Sdng|Wd Sdng|None|1|TA|TA|CBlock|TA|TA|No|Rec|456|Unf|0|456|GasA|Ex|Y|FuseA|912|0|0|0|0|1|0|2|1|TA|5|Typ|0|NA|Attchd|1958|RFn|1|275|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|COD|Normal|114500,00|N/a|20/7/2007
775|25/02/2018|08/02/2024 12:00:00|20|RL|110|14226|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|NridgHt|Norm|Norm|1Fam|1Story|8|5|2006|2006|Hip|CompShg|VinylSd|VinylSd|BrkFace|375|Gd|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|1935|GasA|Gd|Y|SBrkr|1973|0|0|0|0|2|0|3|1|Gd|9|Typ|1|Gd|Attchd|2006|Fin|3|895|TA|TA|Y|315|45|0|0|0|0|NA|NA|NA|0|New|Partial|395000,00|N/a|20/7/2007
776|25/02/2018|08/03/2024 12:00:00|120|RM|32|4500|Pave|NA|Reg|Lvl|AllPub|FR2|Gtl|Mitchel|Norm|Norm|TwnhsE|1Story|6|5|1998|1998|Hip|CompShg|VinylSd|VinylSd|BrkFace|320|TA|TA|PConc|Ex|TA|No|GLQ|866|Unf|0|338|GasA|Ex|Y|SBrkr|1204|0|0|1|0|2|0|2|1|TA|5|Typ|0|NA|Attchd|1998|Fin|2|412|TA|TA|Y|0|247|0|0|0|0|NA|NA|NA|0|WD|Normal|162000,00|N/a|20/6/2009
777|25/02/2018|08/04/2024 12:00:00|20|RL|86|11210|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2005|2006|Gable|CompShg|VinylSd|VinylSd|BrkFace|240|Gd|TA|PConc|Gd|TA|Av|GLQ|20|Unf|0|1594|GasA|Ex|Y|SBrkr|1614|0|0|0|0|2|0|3|1|Gd|7|Typ|0|NA|Attchd|2005|RFn|3|865|TA|TA|Y|144|59|0|0|0|0|NA|NA|NA|0|New|Partial|221500,00|N/a|20/7/2006
778|25/02/2018|08/05/2024 12:00:00|20|RL|100|13350|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|1Fam|1Story|5|5|1974|1974|Hip|CompShg|HdBoard|Plywood|None|0|TA|TA|CBlock|TA|TA|No|ALQ|762|Unf|0|102|GasA|TA|Y|SBrkr|894|0|0|1|0|1|0|3|1|TA|5|Typ|1|Fa|Attchd|1974|Unf|2|440|TA|TA|Y|241|0|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|142500,00|N/a|20/6/2006
779|25/02/2018|08/06/2024 12:00:00|90|RH|60|8400|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|SawyerW|Feedr|Norm|Duplex|1Story|5|5|1977|1977|Gable|CompShg|Plywood|Plywood|BrkFace|320|TA|TA|Slab|NA|NA|NA|NA|0|NA|0|0|GasA|TA|Y|SBrkr|2020|0|0|0|0|2|0|4|2|TA|10|Typ|2|TA|Detchd|1977|Unf|2|630|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|144000,00|N/a|20/10/2007
780|25/02/2018|08/07/2024 12:00:00|90|RL|78|10530|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Mitchel|Norm|Norm|Duplex|SFoyer|6|5|1977|1977|Gable|CompShg|Plywood|ImStucc|BrkFace|90|TA|TA|CBlock|Gd|TA|Gd|GLQ|975|Unf|0|0|GasA|TA|Y|SBrkr|1004|0|0|1|0|1|0|2|1|TA|4|Typ|0|NA|Attchd|1977|Unf|2|504|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|135000,00|N/a|20/5/2006
781|25/02/2018|08/08/2024 12:00:00|20|RL|63|7875|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|1Story|7|5|1995|1996|Gable|CompShg|HdBoard|HdBoard|BrkFace|38|TA|TA|PConc|Gd|Gd|No|Unf|0|Unf|0|1237|GasA|Gd|Y|SBrkr|1253|0|0|0|0|2|0|3|1|TA|6|Typ|1|TA|Attchd|1995|Fin|2|402|TA|TA|Y|220|21|0|0|0|0|NA|NA|NA|0|WD|Normal|176000,00|N/a|20/6/2007
782|25/02/2018|08/09/2024 12:00:00|60|RL|65|7153|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|SawyerW|Norm|Norm|1Fam|2Story|6|5|1992|1992|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|Gd|PConc|Gd|TA|No|ALQ|387|Unf|0|374|GasA|Ex|Y|SBrkr|810|793|0|0|0|2|1|3|1|Gd|7|Typ|0|NA|Attchd|1992|RFn|2|484|TA|TA|Y|0|124|0|0|0|0|NA|NA|NA|0|WD|Normal|175900,00|N/a|20/7/2006
783|25/02/2018|08/10/2024 12:00:00|20|RL|67|16285|Pave|NA|IR2|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2001|2002|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|1413|GasA|Ex|Y|SBrkr|1430|0|0|0|0|2|0|3|1|Gd|6|Typ|0|NA|Attchd|2001|RFn|2|605|TA|TA|Y|0|33|0|0|0|0|NA|NA|NA|0|WD|Normal|187100,00|N/a|20/6/2009
784|25/02/2018|08/11/2024 12:00:00|85|RL|NA|9101|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|Mitchel|Norm|Norm|1Fam|SFoyer|5|6|1978|1978|Gable|CompShg|Plywood|Plywood|BrkFace|104|TA|Gd|PConc|Gd|TA|Av|GLQ|1097|Unf|0|0|GasA|Ex|Y|SBrkr|1110|0|0|1|0|1|0|1|1|Gd|4|Typ|1|TA|Attchd|1978|Fin|2|602|TA|TA|Y|303|30|0|0|0|0|NA|NA|NA|0|WD|Normal|165500,00|N/a|20/7/2009
785|25/02/2018|08/12/2024 12:00:00|75|RM|35|6300|Pave|Grvl|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Norm|Norm|1Fam|2.5Unf|6|6|1914|2001|Gable|CompShg|Wd Sdng|Wd Shng|None|0|TA|TA|CBlock|TA|TA|No|Unf|0|Unf|0|742|GasA|Ex|Y|SBrkr|742|742|0|0|0|2|0|3|1|TA|9|Typ|1|Gd|NA|NA|NA|0|0|NA|NA|Y|0|291|134|0|0|0|NA|NA|NA|0|WD|Normal|128000,00|N/a|20/6/2008
786|25/02/2018|08/13/2024 12:00:00|20|RL|NA|9790|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|Feedr|Norm|1Fam|1Story|6|5|1967|1967|Gable|CompShg|BrkFace|Wd Sdng|None|0|TA|TA|CBlock|TA|TA|No|Rec|251|LwQ|630|491|GasA|TA|Y|SBrkr|1342|0|0|0|0|2|0|3|1|TA|7|Typ|1|Gd|Attchd|1967|Unf|2|457|TA|TA|Y|0|0|0|0|197|0|NA|NA|NA|0|WD|Normal|161500,00|N/a|20/9/2009
787|25/02/2018|08/14/2024 12:00:00|50|RM|60|10800|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Artery|Norm|1Fam|1.5Fin|5|6|1915|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|Gd|PConc|Fa|TA|No|LwQ|686|Unf|0|0|GasA|TA|Y|SBrkr|966|686|0|1|0|2|0|4|1|TA|7|Typ|0|NA|Detchd|1961|Unf|1|416|TA|TA|Y|0|0|196|0|0|0|NA|NA|Shed|1200|WD|Normal|139000,00|N/a|20/6/2010
788|25/02/2018|08/15/2024 12:00:00|60|RL|76|10142|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|SawyerW|Norm|Norm|1Fam|2Story|7|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|656|Unf|0|300|GasA|Ex|Y|SBrkr|956|1128|0|1|0|2|1|4|1|Gd|8|Typ|0|NA|BuiltIn|2004|RFn|2|618|TA|TA|Y|0|45|0|0|0|0|NA|NA|NA|0|WD|Normal|233000,00|N/a|20/1/2010
789|25/02/2018|08/16/2024 12:00:00|20|RM|50|6000|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Norm|Norm|1Fam|1Story|4|7|1954|2000|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|Unf|0|Unf|0|901|GasA|Ex|Y|SBrkr|901|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|Detchd|1954|Unf|1|281|Fa|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|107900,00|N/a|20/8/2008
790|25/02/2018|08/17/2024 12:00:00|60|RL|NA|12205|Pave|NA|IR1|Low|AllPub|Inside|Gtl|ClearCr|Norm|Norm|1Fam|2Story|6|8|1966|2007|Gable|CompShg|HdBoard|HdBoard|BrkFace|157|TA|TA|CBlock|TA|Fa|Gd|LwQ|568|Unf|0|264|GasA|Gd|Y|SBrkr|976|1111|0|0|0|2|1|5|1|Gd|9|Typ|0|NA|Attchd|1966|Fin|2|444|TA|TA|Y|133|168|0|0|0|0|NA|NA|NA|0|WD|Normal|187500,00|N/a|20/7/2007
791|25/02/2018|08/18/2024 12:00:00|120|RL|43|3182|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Blmngtn|Norm|Norm|TwnhsE|1Story|7|5|2005|2006|Gable|CompShg|VinylSd|VinylSd|BrkFace|11|Gd|TA|PConc|Gd|TA|No|GLQ|16|Unf|0|1129|GasA|Ex|Y|SBrkr|1145|0|0|0|0|2|0|2|1|Gd|5|Typ|1|Gd|Attchd|2005|Fin|2|397|TA|TA|Y|100|16|0|0|0|0|NA|NA|NA|0|WD|Normal|160200,00|N/a|20/9/2009
792|25/02/2018|08/19/2024 12:00:00|80|RL|NA|11333|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|Mitchel|Norm|Norm|1Fam|SLvl|6|5|1976|1976|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|PConc|Gd|TA|Av|ALQ|539|Unf|0|490|GasA|TA|Y|SBrkr|1062|0|0|1|0|1|0|3|1|TA|5|Typ|2|TA|Attchd|1976|RFn|2|539|TA|TA|Y|120|0|0|0|0|0|NA|NA|NA|0|WD|Normal|146800,00|N/a|20/5/2007
