!Housing prices part 1 csv
!Represents quality of house, area, etc
!
Id|ActiveDate|EndDate|MSSubClass|MSZoning|LotFrontage|LotArea|Street|Alley|LotShape|LandContour|Utilities|LotConfig|LandSlope|Neighborhood|Condition1|Condition2|BldgType|HouseStyle|OverallQual|OverallCond|YearBuilt|YearRemodAdd|RoofStyle|RoofMatl|Exterior1st|Exterior2nd|MasVnrType|MasVnrArea|ExterQual|ExterCond|Foundation|BsmtQual|BsmtCond|BsmtExposure|BsmtFinType1|BsmtFinSF1|BsmtFinType2|BsmtFinSF2|BsmtUnfSF|Heating|HeatingQC|CentralAir|Electrical|1stFlrSF|2ndFlrSF|LowQualFinSF|BsmtFullBath|BsmtHalfBath|FullBath|HalfBath|BedroomAbvGr|KitchenAbvGr|KitchenQual|TotRmsAbvGrd|Functional|Fireplaces|FireplaceQu|GarageType|GarageYrBlt|GarageFinish|GarageCars|GarageArea|GarageQual|GarageCond|PavedDrive|WoodDeckSF|OpenPorchSF|EnclosedPorch|3SsnPorch|ScreenPorch|PoolArea|PoolQC|Fence|MiscFeature|MiscVal|SaleType|SaleCondition|SalePrice|DealCode|DateSold
47|25/02/2018|08/05/2022 12:00:00|50|RL|48|12822|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|Mitchel|Norm|Norm|1Fam|1.5Fin|7|5|2003|2003|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Ex|TA|No|GLQ|1351|Unf|0|83|GasA|Ex|Y|SBrkr|1518|631|0|1|0|1|1|1|1|Gd|6|Typ|1|Ex|Attchd|2003|RFn|2|670|TA|TA|Y|168|43|0|0|198|0|NA|NA|NA|0|WD|Abnorml|239686,00|N/a|20/8/2009
48|25/02/2018|08/06/2022 12:00:00|20|FV|84|11096|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|1Story|8|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Av|GLQ|24|Unf|0|1632|GasA|Ex|Y|SBrkr|1656|0|0|0|0|2|0|3|1|Gd|7|Typ|0|NA|Attchd|2006|RFn|3|826|TA|TA|Y|0|146|0|0|0|0|NA|NA|NA|0|WD|Normal|249700,00|N/a|20/7/2007
49|25/02/2018|08/07/2022 12:00:00|190|RM|33|4456|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Norm|Norm|2fmCon|2Story|4|5|1920|2008|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|BrkTil|TA|TA|No|Unf|0|Unf|0|736|GasA|Gd|Y|SBrkr|736|716|0|0|0|2|0|2|3|TA|8|Typ|0|NA|NA|NA|NA|0|0|NA|NA|N|0|0|102|0|0|0|NA|NA|NA|0|New|Partial|113000,00|N/a|20/6/2009
50|25/02/2018|08/08/2022 12:00:00|20|RL|66|7742|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|1Fam|1Story|5|7|1966|1966|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|CBlock|TA|TA|No|BLQ|763|Unf|0|192|GasA|Ex|Y|SBrkr|955|0|0|1|0|1|0|3|1|TA|6|Typ|0|NA|Attchd|1966|Unf|1|386|TA|TA|Y|0|0|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|127000,00|N/a|20/1/2007
51|25/02/2018|08/09/2022 12:00:00|60|RL|NA|13869|Pave|NA|IR2|Lvl|AllPub|Corner|Gtl|Gilbert|Norm|Norm|1Fam|2Story|6|6|1997|1997|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|Av|GLQ|182|Unf|0|612|GasA|Gd|Y|SBrkr|794|676|0|0|1|2|0|3|1|TA|6|Typ|0|NA|Attchd|1997|Fin|2|388|TA|TA|Y|0|75|0|0|0|0|NA|NA|NA|0|WD|Normal|177000,00|N/a|20/7/2007
52|25/02/2018|08/10/2022 12:00:00|50|RM|52|6240|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Fin|6|6|1934|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|PConc|TA|TA|No|Unf|0|Unf|0|816|GasA|TA|Y|SBrkr|816|0|360|0|0|1|0|3|1|TA|6|Typ|1|Gd|Detchd|1985|Unf|2|528|TA|TA|Y|112|0|0|0|0|0|NA|MnPrv|Shed|400|WD|Normal|114500,00|N/a|20/9/2006
53|25/02/2018|08/11/2022 12:00:00|90|RM|110|8472|Grvl|NA|IR2|Bnk|AllPub|Corner|Mod|IDOTRR|RRNn|Norm|Duplex|1Story|5|5|1963|1963|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|Fa|TA|CBlock|Gd|TA|Gd|LwQ|104|GLQ|712|0|GasA|TA|N|SBrkr|816|0|0|1|0|1|0|2|1|TA|5|Typ|0|NA|CarPort|1963|Unf|2|516|TA|TA|Y|106|0|0|0|0|0|NA|NA|NA|0|WD|Normal|110000,00|N/a|20/5/2010
54|25/02/2018|08/12/2022 12:00:00|20|RL|68|50271|Pave|NA|IR1|Low|AllPub|Inside|Gtl|Veenker|Norm|Norm|1Fam|1Story|9|5|1981|1987|Gable|WdShngl|WdShing|Wd Shng|None|0|Gd|TA|CBlock|Ex|TA|Gd|GLQ|1810|Unf|0|32|GasA|Gd|Y|SBrkr|1842|0|0|2|0|0|1|0|1|Gd|5|Typ|1|Gd|Attchd|1981|Fin|3|894|TA|TA|Y|857|72|0|0|0|0|NA|NA|NA|0|WD|Normal|385000,00|N/a|20/11/2006
55|25/02/2018|08/13/2022 12:00:00|80|RL|60|7134|Pave|NA|Reg|Bnk|AllPub|Inside|Mod|NAmes|Norm|Norm|1Fam|SLvl|5|5|1955|1955|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|ALQ|384|Unf|0|0|GasA|TA|Y|SBrkr|1360|0|0|0|0|1|0|3|1|TA|6|Min1|1|TA|Detchd|1962|Unf|2|572|TA|TA|Y|0|50|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|130000,00|N/a|20/2/2007
56|25/02/2018|08/14/2022 12:00:00|20|RL|100|10175|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|5|1964|1964|Gable|CompShg|HdBoard|Plywood|BrkFace|272|TA|TA|CBlock|TA|TA|No|BLQ|490|Unf|0|935|GasA|Gd|Y|SBrkr|1425|0|0|0|0|2|0|3|1|TA|7|Typ|1|Gd|Attchd|1964|RFn|2|576|TA|TA|Y|0|0|0|407|0|0|NA|NA|NA|0|WD|Normal|180500,00|N/a|20/7/2008
57|25/02/2018|08/15/2022 12:00:00|160|FV|24|2645|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|Twnhs|2Story|8|5|1999|2000|Gable|CompShg|MetalSd|MetalSd|BrkFace|456|Gd|TA|PConc|Gd|TA|No|GLQ|649|Unf|0|321|GasA|Ex|Y|SBrkr|983|756|0|1|0|2|1|3|1|Gd|7|Typ|0|NA|Attchd|1999|Fin|2|480|TA|TA|Y|115|0|0|0|0|0|NA|NA|NA|0|WD|Abnorml|172500,00|N/a|20/8/2009
58|25/02/2018|08/16/2022 12:00:00|60|RL|89|11645|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|860|GasA|Ex|Y|SBrkr|860|860|0|0|0|2|1|3|1|Gd|7|Typ|0|NA|Attchd|2004|RFn|2|565|TA|TA|Y|0|70|0|0|0|0|NA|NA|NA|0|WD|Normal|196500,00|N/a|20/8/2006
59|25/02/2018|08/17/2022 12:00:00|60|RL|66|13682|Pave|NA|IR2|HLS|AllPub|CulDSac|Gtl|StoneBr|Norm|Norm|1Fam|2Story|10|5|2006|2006|Hip|CompShg|VinylSd|VinylSd|BrkFace|1031|Ex|TA|PConc|Ex|TA|Gd|Unf|0|Unf|0|1410|GasA|Ex|Y|SBrkr|1426|1519|0|0|0|3|1|3|1|Gd|10|Typ|1|Gd|BuiltIn|2006|Fin|3|641|TA|TA|Y|192|0|37|0|0|0|NA|NA|NA|0|New|Partial|438780,00|N/a|20/10/2006
60|25/02/2018|08/18/2022 12:00:00|20|RL|60|7200|Pave|NA|Reg|Bnk|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|5|7|1972|1972|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|CBlock|TA|TA|Av|ALQ|632|Unf|0|148|GasA|Ex|Y|SBrkr|780|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|Detchd|1973|Unf|1|352|TA|TA|Y|196|0|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|124900,00|N/a|20/1/2008
61|25/02/2018|08/19/2022 12:00:00|20|RL|63|13072|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|SawyerW|RRAe|Norm|1Fam|1Story|6|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|No|ALQ|941|Unf|0|217|GasA|Ex|Y|SBrkr|1158|0|0|1|0|1|1|3|1|Gd|5|Typ|0|NA|Detchd|2006|Unf|2|576|TA|TA|Y|0|50|0|0|0|0|NA|NA|NA|0|New|Partial|158000,00|N/a|20/5/2006
62|25/02/2018|08/20/2022 12:00:00|75|RM|60|7200|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|IDOTRR|Norm|Norm|1Fam|2.5Unf|5|7|1920|1996|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|BrkTil|TA|Fa|No|Unf|0|Unf|0|530|GasA|TA|N|SBrkr|581|530|0|0|0|1|0|3|1|Fa|6|Typ|0|NA|Detchd|1935|Unf|1|288|TA|TA|N|0|0|144|0|0|0|NA|NA|NA|0|WD|Normal|101000,00|N/a|20/3/2007
63|25/02/2018|08/21/2022 12:00:00|120|RL|44|6442|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|TwnhsE|1Story|8|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|Stone|178|Gd|TA|PConc|Gd|Gd|Mn|GLQ|24|Unf|0|1346|GasA|Ex|Y|SBrkr|1370|0|0|0|0|2|0|2|1|Gd|6|Typ|1|Gd|Attchd|2006|RFn|2|484|TA|TA|Y|120|49|0|0|0|0|NA|NA|NA|0|WD|Normal|202500,00|N/a|20/10/2007
64|25/02/2018|08/22/2022 12:00:00|70|RM|50|10300|Pave|NA|IR1|Bnk|AllPub|Inside|Gtl|OldTown|RRAn|Feedr|1Fam|2Story|7|6|1921|1950|Gable|CompShg|Stucco|Stucco|None|0|TA|TA|BrkTil|TA|TA|No|Unf|0|Unf|0|576|GasA|Gd|Y|SBrkr|902|808|0|0|0|2|0|3|1|TA|9|Typ|0|NA|Detchd|1990|Unf|2|480|TA|TA|Y|12|11|64|0|0|0|NA|GdPrv|NA|0|WD|Normal|140000,00|N/a|20/4/2010
65|25/02/2018|08/23/2022 12:00:00|60|RL|NA|9375|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|1997|1998|Gable|CompShg|VinylSd|VinylSd|BrkFace|573|TA|TA|PConc|Gd|TA|No|GLQ|739|Unf|0|318|GasA|Ex|Y|SBrkr|1057|977|0|1|0|2|1|3|1|Gd|8|Typ|0|NA|Attchd|1998|RFn|2|645|TA|TA|Y|576|36|0|0|0|0|NA|GdPrv|NA|0|WD|Normal|219500,00|N/a|20/2/2009
66|25/02/2018|08/24/2022 12:00:00|60|RL|76|9591|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|8|5|2004|2005|Gable|CompShg|VinylSd|VinylSd|BrkFace|344|Gd|TA|PConc|Ex|TA|Av|Unf|0|Unf|0|1143|GasA|Ex|Y|SBrkr|1143|1330|0|0|0|2|1|4|1|Gd|9|Typ|1|Gd|BuiltIn|2004|RFn|3|852|TA|TA|Y|192|151|0|0|0|0|NA|NA|NA|0|WD|Normal|317000,00|N/a|20/10/2007
67|25/02/2018|08/25/2022 12:00:00|20|RL|NA|19900|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|PosA|Norm|1Fam|1Story|7|5|1970|1989|Gable|CompShg|Plywood|Plywood|BrkFace|287|TA|TA|CBlock|Gd|TA|Gd|GLQ|912|Unf|0|1035|GasA|TA|Y|SBrkr|2207|0|0|1|0|2|0|3|1|TA|7|Min1|1|Gd|Attchd|1970|RFn|2|576|TA|TA|Y|301|0|0|0|0|0|NA|NA|NA|0|WD|Normal|180000,00|N/a|20/7/2010
68|25/02/2018|08/26/2022 12:00:00|20|RL|72|10665|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2003|2003|Gable|CompShg|VinylSd|VinylSd|BrkFace|167|Gd|TA|PConc|Gd|TA|Av|GLQ|1013|Unf|0|440|GasA|Ex|Y|SBrkr|1479|0|0|1|0|2|0|3|1|Gd|7|Typ|0|NA|Attchd|2003|RFn|2|558|TA|TA|Y|144|29|0|0|0|0|NA|NA|NA|0|WD|Normal|226000,00|N/a|20/6/2007
69|25/02/2018|08/27/2022 12:00:00|30|RM|47|4608|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Artery|Norm|1Fam|1Story|4|6|1945|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|Gd|CBlock|TA|TA|No|Unf|0|Unf|0|747|GasA|TA|Y|SBrkr|747|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|Attchd|1945|Unf|1|220|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|80000,00|N/a|20/6/2010
70|25/02/2018|08/28/2022 12:00:00|50|RL|81|15593|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|ClearCr|Norm|Norm|1Fam|1.5Fin|7|4|1953|1953|Gable|CompShg|BrkFace|AsbShng|None|0|Gd|TA|CBlock|TA|TA|No|BLQ|603|Unf|0|701|GasW|TA|Y|SBrkr|1304|983|0|0|0|2|0|3|1|TA|7|Typ|1|TA|Attchd|1953|Fin|2|667|TA|TA|Y|0|21|114|0|0|0|NA|NA|NA|0|WD|Normal|225000,00|N/a|20/7/2006
71|25/02/2018|08/29/2022 12:00:00|20|RL|95|13651|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|7|6|1973|1973|Gable|CompShg|Plywood|Plywood|BrkFace|1115|TA|Gd|CBlock|Gd|TA|Gd|ALQ|1880|Unf|0|343|GasA|Ex|Y|SBrkr|2223|0|0|1|0|2|0|3|1|TA|8|Typ|2|Gd|Attchd|1973|Fin|2|516|TA|TA|Y|300|0|0|0|0|0|NA|NA|NA|0|WD|Normal|244000,00|N/a|20/2/2007
72|25/02/2018|08/30/2022 12:00:00|20|RL|69|7599|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|Mitchel|Norm|Norm|1Fam|1Story|4|6|1982|2006|Gable|CompShg|HdBoard|Plywood|None|0|TA|TA|CBlock|TA|TA|No|ALQ|565|Unf|0|280|GasA|TA|Y|SBrkr|845|0|0|1|0|1|0|2|1|TA|4|Typ|0|NA|Detchd|1987|Unf|2|360|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|129500,00|N/a|20/6/2007
73|25/02/2018|08/31/2022 12:00:00|60|RL|74|10141|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|Gilbert|Norm|Norm|1Fam|2Story|7|5|1998|1998|Gable|CompShg|VinylSd|VinylSd|BrkFace|40|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|832|GasA|Gd|Y|SBrkr|885|833|0|0|0|2|1|3|1|TA|7|Typ|1|TA|Attchd|1998|Fin|2|427|TA|TA|Y|0|94|0|0|291|0|NA|NA|NA|0|WD|Normal|185000,00|N/a|20/12/2009
74|25/02/2018|09/01/2022 12:00:00|20|RL|85|10200|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1954|2003|Gable|CompShg|Wd Sdng|Wd Sdng|BrkFace|104|TA|TA|CBlock|TA|TA|No|ALQ|320|BLQ|362|404|GasA|Gd|Y|SBrkr|1086|0|0|1|0|1|0|3|1|TA|6|Typ|0|NA|Attchd|1989|Unf|2|490|TA|TA|Y|0|0|0|0|0|0|NA|GdWo|NA|0|WD|Normal|144900,00|N/a|20/5/2010
75|25/02/2018|09/02/2022 12:00:00|50|RM|60|5790|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Norm|Norm|1Fam|2Story|3|6|1915|1950|Gambrel|CompShg|VinylSd|VinylSd|None|0|Gd|Gd|CBlock|Fa|TA|No|Unf|0|Unf|0|840|GasA|Gd|N|SBrkr|840|765|0|0|0|2|0|3|2|TA|8|Typ|0|NA|Detchd|1915|Unf|1|379|TA|TA|Y|0|0|202|0|0|0|NA|NA|NA|0|WD|Normal|107400,00|N/a|20/5/2010
76|25/02/2018|09/03/2022 12:00:00|180|RM|21|1596|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|MeadowV|Norm|Norm|Twnhs|SLvl|4|5|1973|1973|Gable|CompShg|CemntBd|CmentBd|None|0|TA|TA|CBlock|Gd|TA|Gd|GLQ|462|Unf|0|0|GasA|TA|Y|SBrkr|526|462|0|1|0|1|0|2|1|TA|5|Typ|0|NA|BuiltIn|1973|Unf|1|297|TA|TA|Y|120|101|0|0|0|0|NA|GdWo|NA|0|WD|Normal|91000,00|N/a|20/11/2009
77|25/02/2018|09/04/2022 12:00:00|20|RL|NA|8475|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|4|7|1956|1956|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|CBlock|TA|TA|No|ALQ|228|Unf|0|724|GasA|Ex|Y|FuseA|952|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|Detchd|1956|Unf|1|283|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|135750,00|N/a|20/4/2008
78|25/02/2018|09/05/2022 12:00:00|50|RM|50|8635|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Fin|5|5|1948|2001|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|TA|TA|No|BLQ|336|GLQ|41|295|GasA|TA|Y|SBrkr|1072|213|0|1|0|1|0|2|1|TA|6|Min1|0|NA|Detchd|1948|Unf|1|240|TA|TA|Y|0|0|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|127000,00|N/a|20/1/2008
79|25/02/2018|09/06/2022 12:00:00|90|RL|72|10778|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|Duplex|1Story|4|5|1968|1968|Hip|CompShg|HdBoard|HdBoard|None|0|TA|TA|CBlock|TA|TA|No|Unf|0|Unf|0|1768|GasA|TA|N|SBrkr|1768|0|0|0|0|2|0|4|2|TA|8|Typ|0|NA|NA|NA|NA|0|0|NA|NA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|136500,00|N/a|20/4/2010
80|25/02/2018|09/07/2022 12:00:00|50|RM|60|10440|Pave|Grvl|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Norm|Norm|1Fam|2Story|5|6|1910|1981|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|PConc|TA|TA|No|Unf|0|Unf|0|440|GasA|Gd|Y|SBrkr|682|548|0|0|0|1|1|2|1|TA|5|Typ|0|NA|Detchd|1966|Unf|2|440|TA|TA|Y|74|0|128|0|0|0|NA|MnPrv|NA|0|WD|Normal|110000,00|N/a|20/5/2009
81|25/02/2018|09/08/2022 12:00:00|60|RL|100|13000|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|1Fam|2Story|6|6|1968|1968|Gable|CompShg|VinylSd|VinylSd|BrkFace|576|TA|Gd|CBlock|Gd|TA|No|Rec|448|Unf|0|448|GasA|TA|Y|SBrkr|1182|960|0|0|0|2|1|4|1|Gd|8|Typ|1|Gd|Attchd|1968|Fin|1|509|TA|TA|Y|0|72|0|0|252|0|NA|NA|NA|0|WD|Normal|193500,00|N/a|20/6/2009
82|25/02/2018|09/09/2022 12:00:00|120|RM|32|4500|Pave|NA|Reg|Lvl|AllPub|FR2|Gtl|Mitchel|Norm|Norm|TwnhsE|1Story|6|5|1998|1998|Hip|CompShg|VinylSd|VinylSd|BrkFace|443|TA|Gd|PConc|Ex|Gd|No|GLQ|1201|Unf|0|36|GasA|Ex|Y|SBrkr|1337|0|0|1|0|2|0|2|1|TA|5|Typ|0|NA|Attchd|1998|Fin|2|405|TA|TA|Y|0|199|0|0|0|0|NA|NA|NA|0|WD|Normal|153500,00|N/a|20/3/2006
83|25/02/2018|09/10/2022 12:00:00|20|RL|78|10206|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|1Story|8|5|2007|2007|Gable|CompShg|VinylSd|VinylSd|Stone|468|TA|TA|PConc|Gd|TA|No|GLQ|33|Unf|0|1530|GasA|Ex|Y|SBrkr|1563|0|0|0|0|2|0|3|1|Gd|6|Typ|1|Gd|Attchd|2007|RFn|3|758|TA|TA|Y|144|99|0|0|0|0|NA|NA|NA|0|WD|Normal|245000,00|N/a|20/10/2008
84|25/02/2018|09/11/2022 12:00:00|20|RL|80|8892|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|5|1960|1960|Gable|CompShg|MetalSd|MetalSd|BrkCmn|66|TA|TA|CBlock|TA|TA|No|Unf|0|Unf|0|1065|GasA|Gd|Y|SBrkr|1065|0|0|0|0|1|1|3|1|TA|6|Typ|0|NA|Detchd|1974|Unf|2|461|TA|TA|Y|74|0|0|0|0|0|NA|NA|NA|0|COD|Normal|126500,00|N/a|20/7/2007
85|25/02/2018|09/12/2022 12:00:00|80|RL|NA|8530|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|SLvl|7|5|1995|1996|Gable|CompShg|HdBoard|HdBoard|BrkFace|22|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|384|GasA|Gd|Y|SBrkr|804|670|0|0|0|2|1|3|1|TA|7|Typ|1|TA|BuiltIn|1995|Fin|2|400|TA|TA|Y|120|72|0|0|0|0|NA|NA|Shed|700|WD|Normal|168500,00|N/a|20/5/2009
86|25/02/2018|09/13/2022 12:00:00|60|RL|121|16059|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|NoRidge|Norm|Norm|1Fam|2Story|8|5|1991|1992|Hip|CompShg|HdBoard|HdBoard|BrkFace|284|Gd|TA|CBlock|Gd|TA|No|Unf|0|Unf|0|1288|GasA|Ex|Y|SBrkr|1301|1116|0|0|0|2|1|4|1|Gd|9|Typ|1|TA|Attchd|1991|Unf|2|462|TA|TA|Y|127|82|0|0|0|0|NA|NA|NA|0|WD|Normal|260000,00|N/a|20/4/2006
87|25/02/2018|09/14/2022 12:00:00|60|RL|122|11911|Pave|NA|IR2|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|6|5|2005|2005|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|684|GasA|Ex|Y|SBrkr|684|876|0|0|0|2|1|3|1|Gd|6|Typ|1|Gd|BuiltIn|2005|Fin|2|400|TA|TA|Y|100|38|0|0|0|0|NA|NA|NA|0|WD|Normal|174000,00|N/a|20/3/2009
88|25/02/2018|09/15/2022 12:00:00|160|FV|40|3951|Pave|Pave|Reg|Lvl|AllPub|Corner|Gtl|Somerst|Norm|Norm|TwnhsE|2Story|6|5|2009|2009|Gable|CompShg|VinylSd|VinylSd|Stone|76|Gd|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|612|GasA|Ex|Y|SBrkr|612|612|0|0|0|2|1|2|1|Gd|4|Typ|0|NA|Detchd|2009|RFn|2|528|TA|TA|Y|0|234|0|0|0|0|NA|NA|NA|0|New|Partial|164500,00|N/a|20/6/2009
89|25/02/2018|09/16/2022 12:00:00|50|C (all)|105|8470|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|IDOTRR|Feedr|Feedr|1Fam|1.5Fin|3|2|1915|1982|Hip|CompShg|Plywood|Plywood|None|0|Fa|Fa|CBlock|TA|Fa|No|Unf|0|Unf|0|1013|GasA|TA|N|SBrkr|1013|0|513|0|0|1|0|2|1|Fa|6|Typ|0|NA|NA|NA|NA|0|0|NA|NA|N|0|0|156|0|0|0|NA|MnPrv|NA|0|ConLD|Abnorml|85000,00|N/a|20/10/2009
90|25/02/2018|09/17/2022 12:00:00|20|RL|60|8070|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|4|5|1994|1995|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|No|GLQ|588|Unf|0|402|GasA|Ex|Y|SBrkr|990|0|0|1|0|1|0|3|1|TA|5|Typ|0|NA|NA|NA|NA|0|0|NA|NA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|123600,00|N/a|20/8/2007
91|25/02/2018|09/18/2022 12:00:00|20|RL|60|7200|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|4|5|1950|1950|Gable|CompShg|BrkFace|Wd Sdng|None|0|TA|TA|Slab|NA|NA|NA|NA|0|NA|0|0|GasA|TA|Y|FuseA|1040|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|Detchd|1950|Unf|2|420|TA|TA|Y|0|29|0|0|0|0|NA|NA|NA|0|WD|Normal|109900,00|N/a|20/7/2006
92|25/02/2018|09/19/2022 12:00:00|20|RL|85|8500|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|3|1961|1961|Hip|CompShg|HdBoard|HdBoard|BrkCmn|203|TA|TA|CBlock|TA|TA|No|Rec|600|Unf|0|635|GasA|TA|Y|SBrkr|1235|0|0|0|0|1|0|2|1|TA|6|Typ|0|NA|Attchd|1961|Unf|2|480|TA|TA|Y|0|0|0|0|0|0|NA|GdWo|NA|0|WD|Abnorml|98600,00|N/a|20/12/2006
93|25/02/2018|09/20/2022 12:00:00|30|RL|80|13360|Pave|Grvl|IR1|HLS|AllPub|Inside|Gtl|Crawfor|Norm|Norm|1Fam|1Story|5|7|1921|2006|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|Gd|BrkTil|Gd|TA|No|ALQ|713|Unf|0|163|GasA|Ex|Y|SBrkr|964|0|0|1|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|1921|Unf|2|432|TA|TA|Y|0|0|44|0|0|0|NA|NA|NA|0|WD|Normal|163500,00|N/a|20/8/2009
94|25/02/2018|09/21/2022 12:00:00|190|C (all)|60|7200|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Norm|Norm|2fmCon|2.5Unf|6|6|1910|1998|Hip|CompShg|MetalSd|MetalSd|None|0|TA|TA|BrkTil|TA|Fa|Mn|Rec|1046|Unf|0|168|GasW|Ex|N|SBrkr|1260|1031|0|0|1|2|0|4|2|TA|9|Typ|1|Gd|Detchd|1900|Unf|2|506|TA|TA|Y|0|0|0|0|99|0|NA|NA|NA|0|WD|Normal|133900,00|N/a|20/11/2007
